"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"7890",36413,"col","",38.333332,-6.5,"Cox - 103 (E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.54,-31.45,"701",1,164.8,"callovian",1
"7892",36415,"col","",38.363056,-6.368611,"Cox - 105 (E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.64,-31.34,"701",1,164.8,"callovian",1
"7893",36416,"col","",38.333332,-6.5,"Cox - 106 (E. Tanganyika)",NA,"",7,"Callovian","",166.1,163.5,9748,"gp_mid",30.54,-31.45,"701",1,164.8,"callovian",1
"7894",36417,"col","",38.391666,-6.329167,"Cox - 107 (E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.68,-31.32,"701",1,164.8,"callovian",1
"7895",36418,"col","",38.393612,-6.291667,"Cox - 108 (E. Tanganyika)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",30.7,-31.28,"701",1,164.8,"callovian",1
"7902",36430,"col","",38.652779,-5.754167,"Cox - 115 (N.E. Tanganyika)",NA,"",4,"Callovian","",166.1,163.5,9748,"gp_mid",31.22,-30.89,"701",1,164.8,"callovian",1
"7906",36434,"col","",39.050835,-5.077222,"Cox - 119 (N.E. Tanganyika)",NA,"",2,"Callovian","",166.1,163.5,9748,"gp_mid",30.08,-29.76,"709",1,164.8,"callovian",1
"7907",36435,"col","",39.056946,-5.061667,"Cox - 120 (N.E. Tanganyika)",NA,"",4,"Callovian","",166.1,163.5,9748,"gp_mid",30.09,-29.75,"709",1,164.8,"callovian",1
"7913",36444,"col","",39.733334,-3.616667,"Cox - 126 (Coastal District)",NA,"",1,"Callovian","",166.1,163.5,9748,"gp_mid",31.39,-28.62,"709",1,164.8,"callovian",1
"7928",36461,"col","",41.016666,4.05,"Cox - 133 (N.E. Kenya)",NA,"",11,"Callovian","",166.1,163.5,9748,"gp_mid",35.47,-21.78,"709",1,164.8,"callovian",1
"7929",36462,"col","",41.016666,4.05,"Cox - 134 (N.E. Kenya)",NA,"",4,"Callovian","",166.1,163.5,9748,"gp_mid",35.47,-21.78,"709",1,164.8,"callovian",1
"7930",36463,"col","",41.025002,4.05,"Cox - 135 (N.E. Kenya)",NA,"",3,"Callovian","",166.1,163.5,9748,"gp_mid",35.48,-21.78,"709",1,164.8,"callovian",1
"7931",36464,"col","",41.033333,3.966667,"Cox - 136 (N.E. Kenya)",NA,"",3,"Callovian","",166.1,163.5,9748,"gp_mid",35.46,-21.87,"709",1,164.8,"callovian",1
"7932",36465,"col","",41.033333,3.983333,"Cox - 137 (N.E. Kenya)",NA,"",4,"Callovian","",166.1,163.5,9748,"gp_mid",35.47,-21.85,"709",1,164.8,"callovian",1
"7933",36466,"col","",41.083332,3.983333,"Cox - 138 (N.E. Kenya)",NA,"",8,"Callovian","",166.1,163.5,9748,"gp_mid",35.52,-21.87,"709",1,164.8,"callovian",1
"7934",36467,"col","",41,3.883333,"Cox - 139 (N.E. Kenya)",NA,"",5,"Callovian","",166.1,163.5,9748,"gp_mid",35.4,-21.93,"709",1,164.8,"callovian",1
"7935",36468,"col","",41.033333,3.9,"Cox - 140 (N.E. Kenya)",NA,"",23,"Callovian","",166.1,163.5,9748,"gp_mid",35.44,-21.93,"709",1,164.8,"callovian",1
"7936",36469,"col","",41.066666,3.933333,"Cox - 141 (N.E. Kenya)",NA,"",8,"Callovian","",166.1,163.5,9748,"gp_mid",35.48,-21.91,"709",1,164.8,"callovian",1
"7937",36470,"col","",41.033333,3.866667,"Cox - 142 (N.E. Kenya)",NA,"",7,"Callovian","",166.1,163.5,9748,"gp_mid",35.43,-21.96,"709",1,164.8,"callovian",1
"7938",36471,"col","",41.099998,3.983333,"Cox - 143 (N.E. Kenya)",NA,"",2,"Callovian","",166.1,163.5,9748,"gp_mid",35.53,-21.87,"709",1,164.8,"callovian",1
"7939",36472,"col","",41.083332,3.983333,"Cox - 144 (N.E. Kenya)",NA,"",5,"Callovian","",166.1,163.5,9748,"gp_mid",35.52,-21.87,"709",1,164.8,"callovian",1
"7940",36473,"col","",41.150002,3.966667,"Cox - 145 (N.E. Kenya)",NA,"",5,"Callovian","",166.1,163.5,9748,"gp_mid",35.58,-21.9,"709",1,164.8,"callovian",1
"7987",36530,"col","""Lower Sundance""",-108,44,"Gryphaea nebrascensis ASSEMBLAGE",NA,"",2,"Callovian","",166.1,163.5,9775,"gp_mid",-35.51,31.79,"101",1,164.8,"callovian",1
"7988",36531,"col","Sundance",-108,44,"Meleagrinella curta ASSEMBLAGE",NA,"",6,"Callovian","",166.1,163.5,9775,"gp_mid",-35.51,31.79,"101",1,164.8,"callovian",1
"8066",36660,"col","",10.45,32.916668,"Hassi Leguchate, Tunisia",NA,"Reef 3317",18,"Callovian","",166.1,163.5,9823,"gp_mid",21.99,15.53,"715",1,164.8,"callovian",1
"8067",36661,"col","Tataouine",10.35,32.566666,"Kef ed Derharhra",NA,"Reef 3317",14,"Callovian","",166.1,163.5,9823,"gp_mid",21.73,15.26,"715",1,164.8,"callovian",1
"8068",36662,"col","Tataouine",10.4,32.616669,"Krechem el Miit",NA,"Reef 3317",6,"Callovian","",166.1,163.5,9823,"gp_mid",21.8,15.29,"715",1,164.8,"callovian",1
"8069",36663,"col","Tataouine",10.483333,32.733334,"Bir Remtsa",NA,"Reef 3317",4,"Callovian","",166.1,163.5,9823,"gp_mid",21.92,15.35,"715",1,164.8,"callovian",1
"8070",36664,"col","",10.45,32.916668,"Tazerdunet, Tunisia",NA,"Reef 3317",6,"Callovian","",166.1,163.5,9823,"gp_mid",21.99,15.53,"715",1,164.8,"callovian",1
"8071",36665,"col","Tataouine",10.45,32.916668,"Tazerdunet-Ksar Kredima",NA,"Reef 3317",23,"Callovian","",166.1,163.5,9823,"gp_mid",21.99,15.53,"715",1,164.8,"callovian",1
"8073",36666,"col","Tataouine",10.45,32.916668,"Tazerdunet (Bas)",NA,"Reef 3317",9,"Callovian","",166.1,163.5,9823,"gp_mid",21.99,15.53,"715",1,164.8,"callovian",1
"8075",36667,"col","",10.45,32.916668,"Poste optique (Tatahoiune)Tunisia",NA,"Reef 3317",5,"Callovian","",166.1,163.5,9823,"gp_mid",21.99,15.53,"715",1,164.8,"callovian",1
"8563",37596,"col","Balabansai",72.245834,41.334442,"Locality FTA-30, Sarykamyshsay, Naryn River, Fergana, near Tashkumyr",NA,"Tash-Kumyr, Tash-Komur, Tash-Komuer, Taskumyr ",27,"Callovian","",166.1,163.5,41931,"gp_mid",82.74,40.41,"402",1,164.8,"callovian",1
"8564",37597,"col","Balabansai",72.166664,41.25,"Locality FBX 7, Uurusay Valley, Naryn River, Fergana, near Tashkumyr",NA,"",16,"Callovian","",166.1,163.5,10054,"gp_mid",82.71,40.31,"402",1,164.8,"callovian",1
"8838",37950,"col","Oxford Clay",-1,52,"deposit-feeder Bituminous shale biofacies, Lower Oxford Clay, Central England",NA,"",13,"Callovian","",166.1,163.5,10108,"gp_mid",19.16,35.75,"315",1,164.8,"callovian",1
"8839",37951,"col","Oxford Clay",-1,52,"Grammatodon-rich Bituminous shale biofacies, Lower Oxford Clay, Central England",NA,"",11,"Callovian","",166.1,163.5,10108,"gp_mid",19.16,35.75,"315",1,164.8,"callovian",1
"8840",37952,"col","Oxford Clay",-1,52,"Foraminifera-rich Bituminous shale biofacies, Lower Oxford Clay, Central England",NA,"",10,"Callovian","",166.1,163.5,10108,"gp_mid",19.16,35.75,"315",1,164.8,"callovian",1
"8844",37956,"col","Oxford Clay",-1,52,"Meleagrinella shell bed biofacies, Lower Oxford Clay, Central England",NA,"",7,"Callovian","",166.1,163.5,10108,"gp_mid",19.16,35.75,"315",1,164.8,"callovian",1
"8845",37957,"col","Oxford Clay",-1,52,"Blocky claystone biofacies, Lower Oxford Clay, Central England",NA,"",10,"Callovian","",166.1,163.5,10108,"gp_mid",19.16,35.75,"315",1,164.8,"callovian",1
"8846",37958,"col","Oxford Clay",-1,52,"Calcareous clay biofacies, Lower Oxford Clay, Central England",NA,"",10,"Callovian","",166.1,163.5,10108,"gp_mid",19.16,35.75,"315",1,164.8,"callovian",1
"9144",38483,"col","Upper Cornbrush",-0.333333,53.5,"Nettleton Bottom Chalk Quarry, Lincolnshire, Upper Cornbrush",NA,"",9,"Callovian","",166.1,163.5,10298,"gp_mid",19.4,37.29,"315",1,164.8,"callovian",1
"9145",38484,"col","Kellaways Beds",-0.333333,53.5,"Nettleton Bottom Chalk Quarry, Lincolnshire, Kellaways Beds",NA,"",1,"Callovian","",166.1,163.5,10298,"gp_mid",19.4,37.29,"315",1,164.8,"callovian",1
"9146",38485,"col","Kellaways Clay",-0.333333,53.5,"Nettleton Bottom Chalk Quarry, Lincolnshire, Kellaways Clay",NA,"",18,"Callovian","",166.1,163.5,10298,"gp_mid",19.4,37.29,"315",1,164.8,"callovian",1
"9147",38486,"col","Kellaways Sand",-0.333333,53.5,"Nettleton Bottom Chalk Quarry, Lincolnshire, Kellaways Sand",NA,"",4,"Callovian","",166.1,163.5,10298,"gp_mid",19.4,37.29,"315",1,164.8,"callovian",1
"9148",38487,"col","",-0.333333,53.5,"Nettleton Bottom Chalk Quarry, Lincolnshire, Lower Oxford Clay",NA,"",6,"Callovian","",166.1,163.5,10298,"gp_mid",19.4,37.29,"315",1,164.8,"callovian",1
"11437",42336,"col","",-1.283333,51.766666,"Wolvercote, Oxfordshire",NA,"",1,"Callovian","",166.1,163.5,11186,"gp_mid",18.98,35.49,"315",1,164.8,"callovian",1
"13625",45538,"col","Dhruma",46.584442,24.231388,"Shaqra Group (upper Dhruma D7, Atash Mb.1)",NA,"",25,"Callovian","",166.1,163.5,11728,"gp_mid",45.43,-6.63,"503",1,164.8,"callovian",1
"13626",45539,"col","Dhruma",46.584442,24.231388,"Shaqra Group (upper Dhruma D7, Atash Mb.2a)",NA,"",34,"Callovian","",166.1,163.5,11728,"gp_mid",45.43,-6.63,"503",1,164.8,"callovian",1
"13627",45540,"col","Dhruma",46.584442,24.231388,"Shaqra Group (upper Dhruma D7 Atash Mb.2b)",NA,"",11,"Callovian","",166.1,163.5,11728,"gp_mid",45.43,-6.63,"503",1,164.8,"callovian",1
"13628",45541,"col","Dhruma",46.584442,24.231388,"Shaqra Group (upper Dhruma D7 Atash Mb.3)",NA,"",32,"Callovian","",166.1,163.5,11728,"gp_mid",45.43,-6.63,"503",1,164.8,"callovian",1
"13630",45547,"col","Dhruma",46.584442,24.886944,"Shaqra Group (upper Dhruma D7 Hisyan Mb.1a)",NA,"",30,"Callovian","",166.1,163.5,11728,"gp_mid",45.68,-6.02,"503",1,164.8,"callovian",1
"13631",45548,"col","Dhruma",46.584442,24.231388,"Shaqra Group (upper Dhruma D7 Hisyan Mb.2)",NA,"",7,"Callovian","",166.1,163.5,11728,"gp_mid",45.43,-6.63,"503",1,164.8,"callovian",1
"13632",45549,"col","Dhruma",46.584442,24.231388,"Shaqra Group (upper Dhruma D7 Hisyan Mb.3)",NA,"",10,"Callovian","",166.1,163.5,11728,"gp_mid",45.43,-6.63,"503",1,164.8,"callovian",1
"13633",45550,"col","Tuwaiq Mt.Lst.",46.405556,24.525,"Shaqra Group (Tuwaiq Mt.Lst.T1,1)",NA,"",10,"Callovian","",166.1,163.5,11728,"gp_mid",45.39,-6.29,"503",1,164.8,"callovian",1
"13634",45551,"col","Tuwaiq Mt.Lst.",46.405556,24.525,"Shaqra Group (Tuwaiq Mt.Lst.T1,2a)",NA,"",9,"Callovian","",166.1,163.5,11728,"gp_mid",45.39,-6.29,"503",1,164.8,"callovian",1
"13635",45552,"col","Tuwaiq Mt.Lst.",46.405556,24.525,"Shaqra Group (Tuwaiq Mt.Lst.T1,2b)",NA,"",2,"Callovian","",166.1,163.5,11728,"gp_mid",45.39,-6.29,"503",1,164.8,"callovian",1
"13637",45554,"col","Tuwaiq Mt.Lst.",46.405556,24.525,"Shaqra Group (Tuwaiq Mt.Lst.T2a)",NA,"",4,"Callovian","",166.1,163.5,11728,"gp_mid",45.39,-6.29,"503",1,164.8,"callovian",1
"13638",45555,"col","Tuwaiq Mt.Lst.",46.405556,24.525,"Shaqra Group (Tuwaiq Mt.Lst.T2b)",NA,"",9,"Callovian","",166.1,163.5,11728,"gp_mid",45.39,-6.29,"503",1,164.8,"callovian",1
"13639",45556,"col","Tuwaiq Mt.Lst.",46.405556,24.525,"Shaqra Group (Tuwaiq Mt.Lst.T2c)",NA,"",4,"Callovian","",166.1,163.5,11728,"gp_mid",45.39,-6.29,"503",1,164.8,"callovian",1
"13640",45557,"col","Tuwaiq Mt.Lst.",46.405556,24.525,"Shaqra Group (Tuwaiq Mt.Lst.T3,1)",NA,"",5,"Callovian","",166.1,163.5,11728,"gp_mid",45.39,-6.29,"503",1,164.8,"callovian",1
"13641",45558,"col","Tuwaiq Mt.Lst.",46.405556,24.525,"Shaqra Group (Tuwaiq Mt.Lst.T3,3)",NA,"",5,"Callovian","",166.1,163.5,11728,"gp_mid",45.39,-6.29,"503",1,164.8,"callovian",1
"14214",46623,"col","Tuwaiq Mt.Lst.",46.533333,24.299999,"Shaqra Group (Tuwaiq Mt. Lst.)",NA,"",4,"Callovian","",166.1,163.5,11728,"gp_mid",45.41,-6.55,"503",1,164.8,"callovian",1
"14215",46624,"col","Tuwaiq Mt.Lst.",46.533333,24.299999,"Shaqra Group (Tuwaiq Mt. Lst.)",NA,"",3,"Callovian","",166.1,163.5,11728,"gp_mid",45.41,-6.55,"503",1,164.8,"callovian",1
"14216",46625,"col","Tuwaiq Mt.Lst.",46.533333,24.299999,"Shaqra Group (Tuwaiq Mt. Lst.)",NA,"",5,"Callovian","",166.1,163.5,11728,"gp_mid",45.41,-6.55,"503",1,164.8,"callovian",1
"14952",47842,"col","Tuwaiq Mt.Lst.",46.533333,23.9,"Shaqra Group (Tuwaiq Mt.Lst.,T1,2)",NA,"",6,"Callovian","",166.1,163.5,11728,"gp_mid",45.26,-6.91,"503",1,164.8,"callovian",1
"14957",47846,"col","Tuwaiq Mt.Lst.",46.533333,23.9,"Shaqra Group (Tuwaiq Mt. Lst.,T2)",NA,"",8,"Callovian","",166.1,163.5,11728,"gp_mid",45.26,-6.91,"503",1,164.8,"callovian",1
"14958",47847,"col","Tuwaiq Mt.Lst.",46.533333,23.9,"Shaqra Group (Tuwaiq Mt. Lst.,T3,1)",NA,"",2,"Callovian","",166.1,163.5,11728,"gp_mid",45.26,-6.91,"503",1,164.8,"callovian",1
"14959",47848,"col","Tuwaiq Mt.Lst.",46.533333,23.9,"Shaqra Group (Tuwaiq Mt. Lst.,T3,2)",NA,"",1,"Callovian","",166.1,163.5,11728,"gp_mid",45.26,-6.91,"503",1,164.8,"callovian",1
"14960",47849,"col","Tuwaiq Mt.Lst.",46.533333,23.9,"Shaqra Group (Tuwaiq Mt. Lst.,T3,3)",NA,"",6,"Callovian","",166.1,163.5,11728,"gp_mid",45.26,-6.91,"503",1,164.8,"callovian",1
"14961",47850,"col","Tuwaiq Mt.Lst.",46.533333,23.9,"Shaqra Group (Tuwaiq Mt. Lst.,T3,4)",NA,"",5,"Callovian","",166.1,163.5,11728,"gp_mid",45.26,-6.91,"503",1,164.8,"callovian",1
"14962",47851,"col","Tuwaiq Mt.Lst.",46,23.549999,"Shaqra Group (Tuwaiq Mt. Lst.,T1,2)",NA,"",10,"Callovian","",166.1,163.5,11728,"gp_mid",44.67,-7.05,"503",1,164.8,"callovian",1
"14963",47852,"col","Tuwaiq Mt.Lst.",46,23.549999,"Shaqra Group (Tuwaiq Mt. Lst.,T3,2)",NA,"",1,"Callovian","",166.1,163.5,11728,"gp_mid",44.67,-7.05,"503",1,164.8,"callovian",1
"14964",47853,"col","Tuwaiq Mt.Lst.",46,23.549999,"Shaqra Group (Tuwaiq Mt. Lst.,T3,3)",NA,"",1,"Callovian","",166.1,163.5,11728,"gp_mid",44.67,-7.05,"503",1,164.8,"callovian",1
"14965",47854,"col","Tuwaiq Mt.Lst.",46,23.549999,"Shaqra Group (Tuwaiq Mt. Lst.,T3,4)",NA,"",2,"Callovian","",166.1,163.5,11728,"gp_mid",44.67,-7.05,"503",1,164.8,"callovian",1
"14966",47855,"col","Tuwaiq Mt.Lst.",46,23.549999,"Shaqra Group (Tuwaiq Mt. Lst.,T3,5)",NA,"",3,"Callovian","",166.1,163.5,11728,"gp_mid",44.67,-7.05,"503",1,164.8,"callovian",1
"14967",47856,"col","Tuwaiq Mt.Lst.",46.333332,23.083332,"Shaqra Group (Tuwaiq Mt. Lst.,T3,1)",NA,"",4,"Callovian","",166.1,163.5,11728,"gp_mid",44.77,-7.6,"503",1,164.8,"callovian",1
"14969",47857,"col","Tuwaiq Mt.Lst.",46.333332,23.083332,"Shaqra Group (Tuwaiq Mt. Lst.,T3,2)",NA,"",9,"Callovian","",166.1,163.5,11728,"gp_mid",44.77,-7.6,"503",1,164.8,"callovian",1
