"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin","ext"
"42431",96979,"col","",20,30,"Sahabi Fauna Locality P51",NA,"",1,"Messinian","",7.246,5.333,18922,"gp_mid",20.48,28.42,"715",1,6.2895,"messinian",1
"47918",105570,"col","",12.916,43.900002,"Monte Castellaro (Museo Fiorenzuola collection)",NA,"",1,"Messinian","",7.246,5.333,35265,"gp_mid",13.9,42.43,"307",1,6.2895,"messinian",1
"52353",111214,"col","Nancy Point",-81.789719,9.066161,"Nancy Point Formation (unspecified localities)",NA,"",6,"Messinian","",7.246,5.333,36423,"gp_mid",-80.29,9.75,"230",1,6.2895,"messinian",1
"54290",113886,"col","Gessoso-solfifera",12.9166,43.900002,"Monte Castellaro (MCSN collection)",NA,"",21,"Messinian","",7.246,5.333,47099,"gp_mid",13.9,42.43,"307",1,6.2895,"messinian",1
"58909",120356,"col","Old Bank",-82.11039,9.319792,"CJ93-20-2 Bastimentos Island, Bocas del Toro",NA,"",11,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"58910",120357,"col","Old Bank",-82.111954,9.319282,"CM08-6 Bastimentos Island, Bocas del Toro",NA,"",8,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10,"230",1,6.2895,"messinian",1
"58911",120358,"col","Old Bank",-82.110115,9.320139,"CM08-9 Bastimentos Island, Bocas del Toro",NA,"",22,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"58912",120359,"col","Old Bank",-82.110832,9.319452,"CM08-9b Bastimentos Island, Bocas del Toro",NA,"",5,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10,"230",1,6.2895,"messinian",1
"58913",120360,"col","Old Bank",-82.11039,9.319792,"AB98-11 Bastimentos Island, Bocas del Toro",NA,"",21,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"58914",120361,"col","Old Bank",-82.11039,9.319792,"AB98-12 Bastimentos Island, Bocas del Toro",NA,"",2,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"58915",120362,"col","Old Bank",-82.11039,9.319792,"AB98-13 Bastimentos Island, Bocas del Toro",NA,"",8,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"58939",120388,"col","Old Bank",-82.11039,9.319792,"AB98-14 Bastimentos Island, Bocas del Toro",NA,"",2,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"58940",120389,"col","Old Bank",-82.11039,9.319792,"AB98-15 Bastimentos Island, Bocas del Toro",NA,"",4,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"58941",120390,"col","Old Bank",-82.11039,9.319792,"AB98-16 Bastimentos Island, Bocas del Toro",NA,"",15,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"58942",120391,"col","Old Bank",-82.11039,9.319792,"AB98-17 Bastimentos Island, Bocas del Toro",NA,"",7,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"58943",120392,"col","Old Bank",-82.11039,9.319792,"AB98-18 Bastimentos Island, Bocas del Toro",NA,"",24,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"58944",120393,"col","Old Bank",-82.11039,9.319792,"AB99-05 Bastimentos Island, Bocas del Toro",NA,"",10,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"58945",120394,"col","Old Bank",-82.11039,9.319792,"AB99-06 Bastimentos Island, Bocas del Toro",NA,"",4,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"58946",120395,"col","Old Bank",-82.11039,9.319792,"AB99-07 Bastimentos Island, Bocas del Toro",NA,"",11,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"58947",120396,"col","Old Bank",-82.11039,9.319792,"AB99-08 Bastimentos Island, Bocas del Toro",NA,"",4,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"58948",120397,"col","Old Bank",-82.11039,9.319792,"AB99-09 Bastimentos Island, Bocas del Toro",NA,"",6,"Messinian","",7.246,5.333,38462,"gp_mid",-80.61,10.01,"230",1,6.2895,"messinian",1
"61073",123861,"col","Eastover",-77.083336,36.450001,"Meherrin River",NA,"",1,"Messinian","",7.246,5.333,39849,"gp_mid",-74.45,37.26,"109",1,6.2895,"messinian",1
"61104",124409,"col","",8,44.73,"Alba, bed 3a",NA,"",1,"Messinian","",7.246,5.333,40149,"gp_mid",9.13,43.35,"307",1,6.2895,"messinian",1
"61601",124781,"col","Salayar",120.433334,-6.183333,"Benteng West, ISS1.1, Salayar Island",NA,"",19,"Messinian","",7.246,5.333,40384,"gp_mid",121.69,-6.34,"683",1,6.2895,"messinian",1
"61602",124782,"col","Salayar",120.433334,-6.183333,"Benteng West, ISS1.2, Salayar Island",NA,"",14,"Messinian","",7.246,5.333,40384,"gp_mid",121.69,-6.34,"683",1,6.2895,"messinian",1
"65801",131494,"col","Gurabo",-71.618057,18.93,"NMB Loc. 16828 - Río Cano [Gurabo Fm]",NA,"",37,"Messinian","",7.246,5.333,25313,"gp_mid",-70.14,19.53,"252",1,6.2895,"messinian",1
"65802",131495,"col","Gurabo",-71.618057,18.93,"NMB Loc. 16977 - Río Cano [Gurabo Fm]",NA,"",3,"Messinian","",7.246,5.333,25313,"gp_mid",-70.14,19.53,"252",1,6.2895,"messinian",1
"65803",131496,"col","Gurabo",-71.618057,18.93,"NMB Loc. 16832 - Río Cano [Gurabo Fm]",NA,"",23,"Messinian","",7.246,5.333,25313,"gp_mid",-70.14,19.53,"252",1,6.2895,"messinian",1
"65804",131497,"col","Gurabo",-71.618057,18.93,"NMB Loc. 16833 - Río Cano [Gurabo Fm]",NA,"",26,"Messinian","",7.246,5.333,25313,"gp_mid",-70.14,19.53,"252",1,6.2895,"messinian",1
"65828",131521,"col","Gurabo",-71.666664,19.299999,"NMB Loc. 15873 - Río Gurabo [Gurabo Fm]",NA,"PJ# 1499",17,"Messinian","",7.246,5.333,25313,"gp_mid",-70.18,19.9,"252",1,6.2895,"messinian",1
"65829",131522,"col","Gurabo",-71.666664,19.299999,"NMB Loc. 15849 - Río Gurabo [Gurabo Fm]",NA,"PJ# 1475",27,"Messinian","",7.246,5.333,25313,"gp_mid",-70.18,19.9,"252",1,6.2895,"messinian",1
"65925",131642,"col","Gurabo",-71.666664,19.299999,"NMB Loc. 15875 - Rio Gurabo [Gurabo Fm]",NA,"",4,"Messinian","",7.246,5.333,25313,"gp_mid",-70.18,19.9,"252",1,6.2895,"messinian",1
"65926",131643,"col","Gurabo",-71.666664,19.299999,"NMB Loc. 15870 - Rio Gurabo [Gurabo Fm]",NA,"PJ# 1496",10,"Messinian","",7.246,5.333,25313,"gp_mid",-70.18,19.9,"252",1,6.2895,"messinian",1
"65928",131645,"col","Gurabo",-71.666664,19.299999,"NMB Loc. 15865 - Rio Gurabo [Gurabo Fm]",NA,"PJ#1491",41,"Messinian","",7.246,5.333,25313,"gp_mid",-70.18,19.9,"252",1,6.2895,"messinian",1
"65937",131655,"col","Gurabo",-71.666664,19.299999,"NMB Loc. 16808 - Río Gurabo [Gurabo Fm]",NA,"PJ# 1562",29,"Messinian","",7.246,5.333,25313,"gp_mid",-70.18,19.9,"252",1,6.2895,"messinian",1
"65938",131656,"col","Gurabo",-71.666664,19.299999,"NMB Loc. 15867 - Río Gurabo [Gurabo Fm]",NA,"PJ# 1493",24,"Messinian","",7.246,5.333,25313,"gp_mid",-70.18,19.9,"252",1,6.2895,"messinian",1
"65939",131657,"col","Gurabo",-71.666664,19.299999,"NMB Loc. 15868 - Rio Gurabo [Gurabo Fm]",NA,"PJ# 1494",12,"Messinian","",7.246,5.333,25313,"gp_mid",-70.18,19.9,"252",1,6.2895,"messinian",1
"65940",131658,"col","Gurabo",-71.666664,19.299999,"NMB Loc. 15869 - Rio Gurabo [Cercado Fm]",NA,"PJ# 1495",40,"Messinian","",7.246,5.333,25313,"gp_mid",-70.18,19.9,"252",1,6.2895,"messinian",1
"65941",131659,"col","Gurabo",-71.666664,19.299999,"NMB Loc. 15864 - Río Gurabo [Gurabo Fm]",NA,"PJ# 1490",30,"Messinian","",7.246,5.333,25313,"gp_mid",-70.18,19.9,"252",1,6.2895,"messinian",1
"65942",131660,"col","Gurabo",-71.666664,19.299999,"NMB Loc. 15857 - Río Gurabo [Gurabo Fm]",NA,"PJ# 1483",17,"Messinian","",7.246,5.333,25313,"gp_mid",-70.18,19.9,"252",1,6.2895,"messinian",1
"65943",131661,"col","Gurabo",-71.666664,19.299999,"NMB Loc. 15848 - Rio Gurabo [Gurabo Fm]",NA,"PJ# 1474",18,"Messinian","",7.246,5.333,25313,"gp_mid",-70.18,19.9,"252",1,6.2895,"messinian",1
"65944",131662,"col","Gurabo",-71.666664,19.299999,"NMB Loc. 15844 - Rio Gurabo [Gurabo Fm]",NA,"PJ# 1470",15,"Messinian","",7.246,5.333,25313,"gp_mid",-70.18,19.9,"252",1,6.2895,"messinian",1
"65945",131663,"col","Gurabo",-71.666664,19.299999,"NMB Loc. 15843 - Rio Gurabo [Gurabo Fm]",NA,"PJ# 1469",10,"Messinian","",7.246,5.333,25313,"gp_mid",-70.18,19.9,"252",1,6.2895,"messinian",1
