"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"14176",46532,"col","",46.5,45.25,"Eastern Ciscaucasia, Carbonate/Clastic carbonate Formation",NA,"",12,"Olenekian","",251.2,247.2,12411,"gp_mid",58.04,31.53,"302",1,249.2,"olenekian"
"19175",56709,"col","Ceratiten-schichten",71.76667,32.533333,"Chhidru",NA,"",1,"Olenekian","",251.2,247.2,15291,"gp_mid",52.47,-33.07,"501",1,249.2,"olenekian"
"22580",61721,"col","Thaynes",-111.434998,42.224998,"USGS 7631 green, Paris",NA,"",1,"Olenekian","",251.2,247.2,12032,"gp_mid",-31.7,25.53,"101",1,249.2,"olenekian"
"22585",61722,"col","Thaynes",-111.610001,43.095001,"USGS 7813 green, Crane Creek",NA,"",2,"Olenekian","",251.2,247.2,12032,"gp_mid",-31.47,26.38,"101",1,249.2,"olenekian"
"22749",61959,"col","Lazurnaya Bay",132.333328,42.916668,"Lazurnaya Bay Fm (upper part) - South Primorye",NA,"",6,"Olenekian","",251.2,247.2,17926,"gp_mid",142.21,21.45,"628",1,249.2,"olenekian"
"22751",61961,"col","Zhitkov",132.333328,42.916668,"Zhitkov Fm - South Primorye",NA,"",11,"Olenekian","",251.2,247.2,17926,"gp_mid",142.21,21.45,"628",1,249.2,"olenekian"
"28805",72312,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level CH252, section G, Chios",NA,"",6,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28807",72314,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level CH253, section G, Chios",NA,"",2,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28808",72315,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level CH258n, section G, Chios",NA,"",6,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28812",72319,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level 182b, Parthenis section, Chios",NA,"",4,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28814",72323,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 1",NA,"",0,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28815",72324,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 2",NA,"",3,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28816",72325,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 4 (lower part)",NA,"",6,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28817",72326,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 5",NA,"",4,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28818",72327,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 7",NA,"",7,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28819",72328,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 8",NA,"",12,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28820",72329,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 9 (lower part)",NA,"",23,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28821",72330,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 10",NA,"",2,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28822",72331,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 11",NA,"",16,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28823",72332,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 12",NA,"",14,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28824",72334,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 14",NA,"",2,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28825",72335,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 15",NA,"",4,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28826",72336,"col","Karadzhatykskaya",51.403332,44.363888,"Dolnapa Section  Bed 16",NA,"",9,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28827",72337,"col","Karadzhatykskaya",51.403332,44.363888,"Dolnapa Section  Bed 17 (lower part)",NA,"",21,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28828",72338,"col","Karadzhatykskaya",51.403332,44.363888,"Dolnapa Section  Bed 19",NA,"",4,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28829",72339,"col","Karadzhatykskaya",51.403332,44.363888,"Dolnapa Section  Bed 20",NA,"",3,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28830",72340,"col","Karadzhatykskaya",51.403332,44.363888,"Dolnapa Section  Bed 22",NA,"",2,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28832",72342,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 1",NA,"",8,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28833",72343,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 2",NA,"",5,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28834",72344,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 3",NA,"",6,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28835",72345,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 5",NA,"",5,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28836",72346,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 7",NA,"",8,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28837",72347,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 8",NA,"",8,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28838",72348,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 9",NA,"",4,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28839",72349,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 11",NA,"",4,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28840",72350,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 13",NA,"",9,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28841",72351,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 15",NA,"",2,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28842",72352,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 17",NA,"",3,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28843",72353,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 19",NA,"",1,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28844",72354,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 21",NA,"",7,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28845",72355,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 23",NA,"",6,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28846",72356,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 24",NA,"",5,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28847",72357,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 26",NA,"",7,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28848",72358,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 27",NA,"",8,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28849",72359,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 28",NA,"",8,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28850",72360,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 30",NA,"",4,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28851",72361,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 32",NA,"",1,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28852",72362,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 34",NA,"",2,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28853",72363,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 36",NA,"",10,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28854",72364,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 38",NA,"",5,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28884",72418,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 1",NA,"",5,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28885",72419,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 4 (upper part)",NA,"",7,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28888",72422,"col","Tartalinskaya",51.403332,44.363888,"Dolnapa Section  Bed 9 (upper part)",NA,"",22,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28890",72424,"col","Karadzhatykskaya",51.403332,44.363888,"Dolnapa Section  Bed 17 (upper part)",NA,"",10,"Olenekian","",251.2,247.2,24527,"gp_mid",65.31,32.08,"402",1,249.2,"olenekian"
"28892",72426,"col","Pastanakhskaya/Ystannakhskaya",120.981392,72.845001,"Mengilyakh Creek Bed 35",NA,"",1,"Olenekian","",251.2,247.2,24528,"gp_mid",49.9,73.46,"401",1,249.2,"olenekian"
"28921",73170,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level 182, Parthenis section, Chios",NA,"",1,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28922",73171,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level 183, Parthenis section, Chios",NA,"",10,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28925",73174,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level 184, Parthenis section, Chios",NA,"",8,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28927",73176,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level 185, Parthenis section, Chios",NA,"",2,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28931",73180,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level  CH 6a-c, Section A, Chios",NA,"",0,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28932",73181,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level  CH 6a-c, Section A, Chios",NA,"",8,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28933",73182,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level  CH 8, Section A, Chios",NA,"",3,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28934",73186,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level  CH 9, Section A, Chios",NA,"",6,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28935",73187,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level  CH 11, Section A, Chios",NA,"",8,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28937",73189,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level  CH 12, Section A, Chios",NA,"",6,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28938",73190,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level  CH 13, Section A, Chios",NA,"",3,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28939",73191,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level  CH 14, Section A, Chios",NA,"",1,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28940",73192,"col","Marmarotrapeza",26,38.416668,"Ammonoidea, level  CH 23, Section A, Chios",NA,"",1,"Olenekian","",251.2,247.2,24529,"gp_mid",44.81,23.14,"510",1,249.2,"olenekian"
"28946",73212,"col","Mikin",78.024445,31.965279,"Muth MO4 Bed 13B",NA,"",4,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28947",73213,"col","Mikin",78.024445,31.965279,"Muth MO4 Bed 14A",NA,"",5,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28949",73216,"col","Mikin",78.024445,31.965279,"Muth MO4 Bed 14B",NA,"",4,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28950",73217,"col","Mikin",78.024445,31.965279,"Muth MO4 Bed 14C",NA,"",3,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28951",73218,"col","Mikin",78.024445,31.965279,"Muth MO4 Bed 15A",NA,"",10,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28952",73219,"col","Mikin",78.024445,31.965279,"Muth MO4 Bed 15C",NA,"",4,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28953",73220,"col","Mikin",78.024445,31.965279,"Muth MO4 Bed 16C",NA,"",6,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28959",73226,"col","Mikin",78.024445,31.965279,"Muth MO3 Bed 16B",NA,"",2,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28960",73227,"col","Mikin",78.031387,31.959444,"Muth MO3 Bed 17",NA,"",2,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.22,"501",1,249.2,"olenekian"
"28965",73232,"col","",45.633331,38.950001,"Dzhul'fa Gorge, Nakhichevan",NA,"",2,"Olenekian","",251.2,247.2,24597,"gp_mid",57.18,9.71,"512",1,249.2,"olenekian"
"28971",73238,"col","Mikin",78.024445,31.965279,"Muth MO6 Bed 15A",NA,"",3,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28972",73239,"col","Mikin",78.024445,31.965279,"Muth MO6 Bed 16C",NA,"",2,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28973",73240,"col","Mikin",78.024445,31.965279,"Muth MO6 Bed 15B",NA,"",1,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28975",73242,"col","Mikin",78.024445,31.965279,"Muth MO6 Bed 16A",NA,"",5,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28976",73243,"col","",45.233334,39.599998,"Dara-Demi Gorge, Nakhichevan",NA,"",2,"Olenekian","",251.2,247.2,24597,"gp_mid",57,10.4,"512",1,249.2,"olenekian"
"28977",73244,"col","Mikin",78.024445,31.965279,"Muth MO4 Bed 16B",NA,"",6,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28978",73245,"col","Mikin",78.022781,31.967222,"Mud MO5 Bed 13B",NA,"",4,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28979",73246,"col","Mikin",78.022781,31.967222,"Mud MO5 Bed 13C",NA,"",2,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28980",73247,"col","Mikin",78.022781,31.967222,"Mud MO5 Bed 15A",NA,"",1,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28981",73248,"col","Mikin",78.022781,31.967222,"Mud MO5 Bed 15B",NA,"",0,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28983",73250,"col","Mikin",78.022781,31.967222,"Mud MO5 Bed 16B",NA,"",1,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"28984",73251,"col","Mikin",78.024445,31.965279,"Muth MO4 Bed 15B",NA,"",6,"Olenekian","",251.2,247.2,24526,"gp_mid",54.2,-38.21,"501",1,249.2,"olenekian"
"36206",87146,"col","Osawa",141.556946,38.713612,"Tatezaki",NA,"",1,"Olenekian","",251.2,247.2,29337,"gp_mid",138.78,4.8,"610",1,249.2,"olenekian"
"38012",90008,"col","Lang Son",106.643997,21.764,"Con Sang Section, Locality T2024, Lang Son Province",NA,"",2,"Olenekian","",251.2,247.2,30057,"gp_mid",108.52,-16.45,"611",1,249.2,"olenekian"
"40970",94877,"col","Thaynes",-111.432999,43.413502,"AMNH B7858, Conant Valley",NA,"",1,"Olenekian","",251.2,247.2,11472,"gp_mid",-31.2,26.63,"101",1,249.2,"olenekian"
"40973",94880,"col","Thaynes",-111.540001,43.405998,"AMNH B8830",NA,"",1,"Olenekian","",251.2,247.2,11472,"gp_mid",-31.28,26.65,"101",1,249.2,"olenekian"
"40974",94881,"col","Thaynes",-111.529999,41.09,"AMNH B8840",NA,"",1,"Olenekian","",251.2,247.2,11472,"gp_mid",-32.24,24.5,"101",1,249.2,"olenekian"
"40981",94889,"col","Thaynes",-114.684998,40.522999,"AMNH3112",NA,"",1,"Olenekian","",251.2,247.2,11472,"gp_mid",-34.91,24.88,"101",1,249.2,"olenekian"
"41242",95169,"col","",169.766663,-46.400002,"H46/f342, Willsher Bay, Otago",NA,"",6,"Olenekian","",251.2,247.2,32413,"gp_mid",-25.17,-88.88,"807",1,249.2,"olenekian"
"41243",95170,"col","",169.766663,-46.400002,"H46/f265, Willsher Bay, Otago",NA,"",10,"Olenekian","",251.2,247.2,32413,"gp_mid",-25.17,-88.88,"807",1,249.2,"olenekian"
"41244",95171,"col","",169.766663,-46.400002,"H46/f343, Willsher Bay, Otago",NA,"",7,"Olenekian","",251.2,247.2,32413,"gp_mid",-25.17,-88.88,"807",1,249.2,"olenekian"
"41245",95172,"col","",169.766663,-46.400002,"H46/f344, Willsher Bay, Otago",NA,"",9,"Olenekian","",251.2,247.2,32413,"gp_mid",-25.17,-88.88,"807",1,249.2,"olenekian"
"41711",95659,"col","Qinglong",117.544998,30.455,"Dalongshan Section Bed 6, Panjiaqiao, Guichi",NA,"",2,"Olenekian","",251.2,247.2,32482,"gp_mid",116.94,-6.3,"611",1,249.2,"olenekian"
"41712",95660,"col","Qinglong",117.544998,30.455,"Dalongshan Section Bed 7, Panjiaqiao, Guichi",NA,"",1,"Olenekian","",251.2,247.2,32482,"gp_mid",116.94,-6.3,"611",1,249.2,"olenekian"
"43084",97989,"col","Beisi",108.26667,23.166668,"Fupingtun, Dengliu",NA,"",1,"Olenekian","",251.2,247.2,33873,"gp_mid",109.9,-14.88,"611",1,249.2,"olenekian"
"47520",105043,"col","Rybinsk",39.044998,58.021,"Tikhvinskoe (PIN collection 4048)",NA,"",7,"Olenekian","",251.2,247.2,35141,"gp_mid",45.95,41,"302",1,249.2,"olenekian"
"47544",105100,"col","Tongjiezi",105.449997,32.330002,"Guangyuan County, Tongjiezi Fm",NA,"",1,"Olenekian","",251.2,247.2,35163,"gp_mid",106.4,-6.04,"611",1,249.2,"olenekian"
"47548",105105,"col","Yongningzhen",105.300003,26.09,"Langdai County, Yongningzhen Fm",NA,"",1,"Olenekian","",251.2,247.2,35163,"gp_mid",106.83,-12.26,"611",1,249.2,"olenekian"
"47549",105107,"col","Tongjiezi",103.75,29.549999,"Leshan County, Tongjiezi Fm",NA,"",1,"Olenekian","",251.2,247.2,35163,"gp_mid",105.16,-8.92,"611",1,249.2,"olenekian"
"47550",105108,"col","Yongningzhen",103.75,29.549999,"Leshan County, Yongningzhen Fm",NA,"",1,"Olenekian","",251.2,247.2,35163,"gp_mid",105.16,-8.92,"611",1,249.2,"olenekian"
"47553",105111,"col","Yongningzhen",105.099998,26.030001,"Qinglong County, Yongningzhen Fm",NA,"",1,"Olenekian","",251.2,247.2,35163,"gp_mid",106.65,-12.34,"611",1,249.2,"olenekian"
"47784",105387,"col","Thaynes",-110.904999,42.724998,"Swift Creek Canyon, Lincoln County",NA,"",1,"Olenekian","",251.2,247.2,27437,"gp_mid",-31.09,25.85,"101",1,249.2,"olenekian"
"47787",105390,"col","Thaynes",-112.135002,44.900002,"Hogback Mountain, Thaynes Fm, Snowcrest Range",NA,"",1,"Olenekian","",251.2,247.2,27437,"gp_mid",-35.02,29.75,"127",1,249.2,"olenekian"
"47803",105406,"col","Thaynes",-111.230003,40.75,"Mahogany Hills, Weber River, Summit County",NA,"",1,"Olenekian","",251.2,247.2,27437,"gp_mid",-32.14,24.1,"101",1,249.2,"olenekian"
