"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"1861",5507,"col","Bateque",-112.73333,26.5,"CSUN Loc. 1471 [Bateque Fm]",NA,"",15,"Ypresian","",56,47.8,322,"gp_mid",-88.23,32.12,"105",1,51.9,"ypresian"
"1872",5544,"col","Crescent",-123.525002,47.311111,"CSUN Loc. 1553 - Little River [Crescent Fm]",NA,"LACMIP Loc. 41553",35,"Ypresian","",56,47.8,332,"gp_mid",-93.68,55.1,"129",1,51.9,"ypresian"
"1873",5545,"col","Crescent",-123.833336,47.083332,"CSUN Loc. 1553a - Grays Harbor [Crescent Fm]",NA,"LACMIP Loc. 41553",7,"Ypresian","",56,47.8,332,"gp_mid",-94.12,54.92,"129",1,51.9,"ypresian"
"1874",5546,"col","Crescent",-123.554169,47.313889,"CSUN Loc. 1554 - Grays Harbor [Crescent Fm]",NA,"",17,"Ypresian","",56,47.8,332,"gp_mid",-93.72,55.11,"129",1,51.9,"ypresian"
"1875",5547,"col","Crescent",-123.508331,47.318054,"CSUN Loc. 1555 - Grays Harbor [Crescent Fm]",NA,"",16,"Ypresian","",56,47.8,332,"gp_mid",-93.66,55.11,"129",1,51.9,"ypresian"
"1876",5548,"col","Crescent",-123.508331,47.325001,"CSUN Loc. 1556 - Grays Harbor [Crescent Fm]",NA,"",3,"Ypresian","",56,47.8,332,"gp_mid",-93.66,55.11,"129",1,51.9,"ypresian"
"1877",5549,"col","Crescent",-123.510559,47.326668,"CSUN Loc. 1557 - Grays Harbor [Crescent Fm]",NA,"",9,"Ypresian","",56,47.8,332,"gp_mid",-93.66,55.12,"129",1,51.9,"ypresian"
"1878",5550,"col","Crescent",-123.508331,47.320831,"CSUN Loc. 1558 - Grays Harbor [Crescent Fm]",NA,"",1,"Ypresian","",56,47.8,332,"gp_mid",-93.66,55.11,"129",1,51.9,"ypresian"
"1879",5551,"col","Crescent",-123.515282,47.327778,"CSUN Loc. 1559 - Grays Harbor [Crescent Fm]",NA,"",2,"Ypresian","",56,47.8,332,"gp_mid",-93.67,55.12,"129",1,51.9,"ypresian"
"1880",5552,"col","Crescent",-123.597221,47.327778,"CSUN Loc. 1560 - Grays Harbor [Crescent Fm]",NA,"",4,"Ypresian","",56,47.8,332,"gp_mid",-93.76,55.13,"129",1,51.9,"ypresian"
"1881",5553,"col","Crescent",-123.597221,47.327778,"CSUN Loc. 1560a - Grays Harbor [Crescent Fm]",NA,"",1,"Ypresian","",56,47.8,332,"gp_mid",-93.76,55.13,"129",1,51.9,"ypresian"
"2169",6270,"col","Dilwyn",143.208328,-38.716667,"PL3009, Rivernook Beach, Dilwyn Fm., Victoria, Australia",NA,"",2,"Early Eocene","",55.8,48.6,398,"gp_mid",161.96,-58.92,"801",1,52.2,"ypresian"
"2170",6271,"col","Dilwyn",143.208328,-38.716667,"PL3007, Middle Rivernook Beach, Dilwyn Fm., Victoria, Australia",NA,"",1,"Early Eocene","",55.8,48.6,398,"gp_mid",161.96,-58.92,"801",1,52.2,"ypresian"
"2458",7296,"col","La Meseta",-56.674,-64.244003,"W 94-03, Seymour Island",NA,"",5,"Ypresian","",56,47.8,469,"gp_mid",-67.47,-61.87,"803",1,51.9,"ypresian"
"2488",7731,"col","Ghazij",69,29,"Punjab Province, Pakistan",NA,"",4,"Ypresian","",56,47.8,486,"gp_mid",69.58,1.65,"501",1,51.9,"ypresian"
"2504",7788,"col","Reklaw",-95.378059,30.875557,"Joe Taylor Branch, Reklaw FM, TX",NA,"",142,"Ypresian","",56,47.8,495,"gp_mid",-72.28,36.23,"101",1,51.9,"ypresian"
"2510",7789,"col","Reklaw",-97.315002,30.110277,"Ridge Creek, Reklaw FM, TX",NA,"",142,"Ypresian","",56,47.8,495,"gp_mid",-74.51,35.9,"101",1,51.9,"ypresian"
"2527",7928,"col","Bateque",-113,26.75,"CSUN Loc. 1220 [Bateque Fm]",NA,"",7,"Ypresian","",56,47.8,516,"gp_mid",-88.47,32.4,"105",1,51.9,"ypresian"
"2531",8025,"col","London Clay",0.483333,51.733334,"Waterworks Corner",NA,"",72,"Ypresian","",56,47.8,534,"gp_mid",8.01,42.92,"315",1,51.9,"ypresian"
"2542",8050,"col","London Clay",-0.65,50.783333,"Bognor Regis",NA,"",48,"Ypresian","",56,47.8,538,"gp_mid",6.94,42.03,"315",1,51.9,"ypresian"
"2567",8105,"col","London Clay",-1.166667,51.083332,"Up Nately, Hampshire, UK",NA,"",43,"Early Eocene","",55.8,48.6,548,"gp_mid",6.54,42.36,"315",1,52.2,"ypresian"
"2568",8104,"col","London Clay",-0.846,51.231998,"Crondall Clay Pit",NA,"",35,"Ypresian","",56,47.8,548,"gp_mid",6.83,42.49,"315",1,51.9,"ypresian"
"2895",8675,"col","Ghazij",70.510002,30.415001,"Fossil Bed F.2680, Zinda Pir",NA,"",6,"Ypresian","",56,47.8,599,"gp_mid",71.29,2.56,"501",1,51.9,"ypresian"
"2896",8677,"col","Shekhan",71.389999,33.48,"Fossil Bed F.2104, Gada Khel, Kohat",NA,"",1,"Ypresian","",56,47.8,599,"gp_mid",72.97,5.23,"501",1,51.9,"ypresian"
"3666",13187,"col","Nanjemoy",-76.486115,37.540558,"Woodstock",NA,"",2,"Ypresian","",56,47.8,4382,"gp_mid",-51.1,38.37,"109",1,51.9,"ypresian"
"3675",13298,"col","London Clay",-0.683333,50.783333,"Fish Tooth Beds",NA,"",2,"Ypresian","",56,47.8,4417,"gp_mid",6.91,42.04,"315",1,51.9,"ypresian"
"3676",13299,"col","London Clay",0.833333,51.400002,"London Clay, Isle of Sheppey",NA,"",134,"Ypresian","",56,47.8,4417,"gp_mid",8.27,42.57,"315",1,51.9,"ypresian"
"3682",13320,"col","London Clay",0.75,51.25,"London Clay palaeognath",NA,"",1,"Early Eocene","",55.8,48.6,6040,"gp_mid",8.18,42.43,"315",1,52.2,"ypresian"
"3894",15583,"col","Margaret",-82,78.5,"Ellesmere Island (Lower)",NA,"Bay Fiord; Locality 76-85 (locality 85 and CMN loc. P7502); D7 Locality; localities 44, 49 (= 76-49?), 76-60, 76H7-10-1, 76H7-10-3, Mck7/15/87-1",37,"Wasatchian","",55.8,50.3,3612,"gp_mid",-7.41,73.41,"106",1,53.05,"ypresian"
"3895",15595,"col","Nanjemoy",-77.400002,38.299999,"Fisher/Sullivan Site",NA,"",123,"Wasatchian","",55.8,50.3,2961,"gp_mid",-51.06,39.32,"109",1,53.05,"ypresian"
"3896",15674,"col","",-117.222206,32.819466,"Morena Boulevard (SDSNH 3236)",NA,"",5,"Wasatchian","",55.8,50.3,3544,"gp_mid",NA,NA,"coordinates not computable using this model",1,53.05,"ypresian"
"3897",15719,"col","Tuscahoma",-88.703613,32.364166,"Red Hot",NA,"Red Hot Truck Stop; CM locality 517; TF-M",37,"Wasatchian","",55.8,50.3,1046,"gp_mid",-64.39,36.28,"101",1,53.05,"ypresian"
"3983",21244,"col","Oldhaven",0.083333,50.783333,"Oldhaven Beds",NA,"Bishopstone, Upnor",17,"Ypresian","",56,47.8,6504,"gp_mid",7.56,41.99,"315",1,51.9,"ypresian"
"3984",21245,"col","",-1.016667,51.150002,"Blackheath Beds",NA,"Elmstead Woods, Chislehurst",1,"Ypresian","",56,47.8,6504,"gp_mid",6.68,42.42,"315",1,51.9,"ypresian"
"3985",21246,"col","London Clay",-2.266667,51.783333,"London Clay Basement Beds - Harefield",NA,"",7,"Ypresian","",56,47.8,6504,"gp_mid",5.7,43.12,"315",1,51.9,"ypresian"
"3986",22814,"col","London Clay",-0.333333,51.566666,"London Clay Basement beds - North Harrow",NA,"",2,"Ypresian","",56,47.8,6528,"gp_mid",7.3,42.8,"315",1,51.9,"ypresian"
"3989",21248,"col","London Clay",0.816667,52,"The London Clay Flora - Assington",NA,"",4,"Ypresian","",56,47.8,6528,"gp_mid",8.32,43.17,"315",1,51.9,"ypresian"
"3990",21249,"col","London Clay",-0.65,50.783333,"The London Clay Flora - Bognor",NA,"",128,"Ypresian","",56,47.8,6528,"gp_mid",6.94,42.03,"315",1,51.9,"ypresian"
"4105",22741,"col","London Clay",1.433333,52.016666,"The London Clay Flora - Bawdsey",NA,"",2,"Ypresian","",56,47.8,6528,"gp_mid",8.84,43.16,"315",1,51.9,"ypresian"
"4107",22743,"col","London Clay",-0.75,51.416668,"The London Clay Flora - Bracknell",NA,"",5,"Ypresian","",56,47.8,6528,"gp_mid",6.93,42.67,"315",1,51.9,"ypresian"
"4109",22745,"col","London Clay",1.166667,51.783333,"The London Clay Flora - Clacton",NA,"",1,"Ypresian","",56,47.8,6528,"gp_mid",8.59,42.94,"315",1,51.9,"ypresian"
"4116",22775,"col","Nanjemoy",-77.367226,38.285,"Fisher-Sullivan Site, Virgina",NA,"",11,"Ypresian","",56,47.8,6557,"gp_mid",-51.67,39.29,"109",1,51.9,"ypresian"
"4121",22800,"col","London Clay",-0.133333,51.450001,"The London Clay Flora - Clapham",NA,"Clapham Common",8,"Ypresian","",56,47.8,6528,"gp_mid",7.46,42.67,"315",1,51.9,"ypresian"
"4122",22801,"col","London Clay",0.75,51.5,"The London Clay Flora - Essex",NA,"",2,"Ypresian","",56,47.8,6528,"gp_mid",8.21,42.67,"315",1,51.9,"ypresian"
"4123",22803,"col","London Clay",0.9,51.316666,"The London Clay Flora - Faversham",NA,"",1,"Ypresian","",56,47.8,6528,"gp_mid",8.31,42.48,"315",1,51.9,"ypresian"
"4124",22804,"col","London Clay",1.25,51.833332,"The London Clay Flora - Frinton",NA,"Frinton-on-Sea",13,"Ypresian","",56,47.8,6528,"gp_mid",8.67,42.98,"315",1,51.9,"ypresian"
"4125",22806,"col","London Clay",1.133333,51.366669,"The London Clay Flora - Herne Bay",NA,"",131,"Ypresian","",56,47.8,6528,"gp_mid",8.52,42.52,"315",1,51.9,"ypresian"
"4126",22809,"col","London Clay",-3.466667,50.633331,"The London Clay Flora - Kenton",NA,"",1,"Ypresian","",56,47.8,6528,"gp_mid",4.53,42.05,"315",1,51.9,"ypresian"
"4127",22810,"col","London Clay",-1.483333,50.933334,"The London Clay Flora - Nursling",NA,"",17,"Ypresian","",56,47.8,6528,"gp_mid",6.25,42.23,"315",1,51.9,"ypresian"
"4128",22811,"col","London Clay",0.833333,51.400002,"The London Clay Flora - Sheppey",NA,"",428,"Ypresian","",56,47.8,6528,"gp_mid",8.27,42.57,"315",1,51.9,"ypresian"
"4129",22812,"col","London Clay",-0.316667,51.616669,"The London Clay Flora - Stanmore",NA,"",1,"Ypresian","",56,47.8,6528,"gp_mid",7.32,42.85,"315",1,51.9,"ypresian"
"4130",22813,"col","London Clay",-0.4,51.666668,"London Clay Basement beds - Watford",NA,"",1,"Ypresian","",56,47.8,6528,"gp_mid",7.26,42.9,"315",1,51.9,"ypresian"
"4950",27622,"col","Bashi",-88.49028,32.288891,"Southeast of Whynot",NA,"",2,"Early Eocene","",55.8,48.6,7603,"gp_mid",-64.81,36.07,"101",1,52.2,"ypresian"
"5430",31160,"col","Subathu",77.01667,30.966667,"Subathu locality A mammal",NA,"",3,"Early Eocene","",55.8,48.6,8384,"gp_mid",76.8,1.44,"501",1,52.2,"ypresian"
"5463",31267,"col","Subathu",76.98333,30.983334,"Muddy Boots Locality",NA,"GBLH, MBL",27,"Ypresian","",56,47.8,8420,"gp_mid",76.78,1.47,"501",1,51.9,"ypresian"
"5464",31268,"col","Subathu",76.98333,30.983334,"Water Mill",NA,"GSLH, WML",1,"Ypresian","",56,47.8,8420,"gp_mid",76.78,1.47,"501",1,51.9,"ypresian"
"5465",31269,"col","Subathu",76.98333,30.983334,"Kuthar Bridge",NA,"OBLH, KBL",3,"Ypresian","",56,47.8,8420,"gp_mid",76.78,1.47,"501",1,51.9,"ypresian"
"5477",31301,"col","Subathu",75.5,32.5,"Sair West OBL",NA,"OBLH, SWL",2,"Ypresian","",56,47.8,8420,"gp_mid",75.98,3.27,"501",1,51.9,"ypresian"
"5478",31302,"col","Subathu",75.5,32.5,"East Babbian Gala OBLH",NA,"OBLH, EBGL",2,"Ypresian","",56,47.8,8420,"gp_mid",75.98,3.27,"501",1,51.9,"ypresian"
"5479",31303,"col","Subathu",74.375,33.241669,"Sindkhatuti Oyster Bed",NA,"OBLH, SKL; Sindkhatudi",2,"Ypresian","",56,47.8,8420,"gp_mid",75.28,4.25,"501",1,51.9,"ypresian"
"5869",32360,"col","La Meseta",-56.626667,-64.230835,"Seymour Island La Meseta TELM 4",NA,"",4,"Ypresian","",56,47.8,8488,"gp_mid",-67.42,-61.86,"803",1,51.9,"ypresian"
"7173",34704,"col","",2.55,43.183334,"Alaric, Aude, France",NA,"Reef 724",4,"Ypresian","",56,47.8,9199,"gp_mid",8.97,34.29,"305",1,51.9,"ypresian"
"7174",34705,"col","",2.5,42.833332,"Albas, Corbieres, France",NA,"Reef 956",1,"Ypresian","",56,47.8,9199,"gp_mid",9.51,33.81,"304",1,51.9,"ypresian"
"7175",34706,"col","",-2.533333,42.783333,"Capilduy, Alava, Spain",NA,"Reef 897",1,"Ypresian","",56,47.8,9199,"gp_mid",5.08,34.13,"304",1,51.9,"ypresian"
"7309",35080,"col","Hatchetigbee Bluff",-88.06028,31.933611,"Woods Bluff horizon (Cave Branch)",NA,"",23,"Ypresian","",56,47.8,9438,"gp_mid",-64.49,35.63,"101",1,51.9,"ypresian"
"8159",36862,"col","Santa Susana",-118.683327,34.303516,"UCMP loc. 7000, Santa Susana Mountains",NA,"",5,"Ypresian","",56,47.8,9870,"gp_mid",-93.19,40.56,"105",1,51.9,"ypresian"
"8785",37873,"col","Umpqua",-124.082497,43.363056,"Coos Bay (Daniels Creek - Umpqua Formation)",NA,"Umpqua Formation (Daniels Creek, Coos Bay)",0,"Early Eocene","",55.8,48.6,10099,"gp_mid",-95.53,51.29,"129",1,52.2,"ypresian"
"8786",37874,"col","Umpqua",-124.076942,43.105278,"Coos Bay (Gravelford bridge - Umpqua Formation)",NA,"Umpqua Formation (Gravelford bridge, Coos Bay)",0,"Early Eocene","",55.8,48.6,10099,"gp_mid",-95.59,51.04,"129",1,52.2,"ypresian"
"8787",37875,"col","Umpqua",-123.962219,43.157223,"Coos Bay (Steel Creek - Umpqua Formation)",NA,"Umpqua Formation (Steel Creek, Coos Bay)",0,"Early Eocene","",55.8,48.6,10099,"gp_mid",-95.45,51.07,"129",1,52.2,"ypresian"
"8788",37876,"col","Umpqua",-124.454445,43,"Coos Bay (Fourmile Creek - Umpqua Formation)",NA,"Umpqua Formation (Fourmile Creek, Coos Bay)",0,"Early Eocene","",55.8,48.6,10099,"gp_mid",-96.05,50.98,"129",1,52.2,"ypresian"
"9357",38868,"col","Blackheath Beds",0.15,51.433334,"Abbey Wood",NA,"The Sandpit, Lessness Shell Bed, Blackheath Beds",100,"Ypresian","",56,47.8,10796,"gp_mid",7.69,42.64,"315",1,51.9,"ypresian"
"9411",38947,"col","London Clay",1.274,51.846001,"Walton-on-the-Naze, London Clay, Unit 1",22801,"section TM 267243",10,"Early Eocene","",55.8,48.6,10537,"gp_mid",8.69,42.99,"315",1,52.2,"ypresian"
"9412",38948,"col","London Clay",1.274,51.846001,"Walton-on-the-Naze, London Clay, Unit 3",22801,"section TM 267243",3,"Early Eocene","",55.8,48.6,10537,"gp_mid",8.69,42.99,"315",1,52.2,"ypresian"
"9413",38949,"col","London Clay",1.274,51.846001,"Walton-on-the-Naze, London Clay, Unit 6",22801,"section TM 267243",6,"Early Eocene","",55.8,48.6,10537,"gp_mid",8.69,42.99,"315",1,52.2,"ypresian"
"9414",38950,"col","London Clay",1.274,51.846001,"Walton-on-the-Naze, London Clay, Unit 8",22801,"section TM 267243",7,"Early Eocene","",55.8,48.6,10537,"gp_mid",8.69,42.99,"315",1,52.2,"ypresian"
"9415",38951,"col","London Clay",1.274,51.846001,"Walton-on-the-Naze, London Clay, Unit 10",22801,"section TM 267243",2,"Early Eocene","",55.8,48.6,10537,"gp_mid",8.69,42.99,"315",1,52.2,"ypresian"
"9433",38979,"col","London Clay",1.274,51.846001,"Walton-on-the-Naze, London Clay, Unit 4",22801,"section TM 267243",1,"Early Eocene","",55.8,48.6,10537,"gp_mid",8.69,42.99,"315",1,52.2,"ypresian"
"10938",41751,"col","Adjuntas",-101,26.216667,"IGM-1973, Adjuntas Fm, Mexico - Perrilliat and Vega (1994)",NA,"IGM-1973",4,"Ypresian","",56,47.8,11268,"gp_mid",-79.46,32.89,"101",1,51.9,"ypresian"
"10939",41752,"col","Adjuntas",-101,26.216667,"IGM-2645, Adjuntas Fm, Mexico - Perrilliat and Vega (1994)",NA,"IGM-2645",3,"Ypresian","",56,47.8,11172,"gp_mid",-79.46,32.89,"101",1,51.9,"ypresian"
"10940",41753,"col","Adjuntas",-100.866669,26,"IGM-2647, Adjuntas Fm, Mexico - Perrilliat and Vega (1994)",NA,"IGM-2647",1,"Ypresian","",56,47.8,11172,"gp_mid",-79.38,32.65,"101",1,51.9,"ypresian"
"11003",41825,"col","Wittering",-1.184,50.819,"Peel Common, Bracklesham Group",NA,"",2,"Ypresian","",56,47.8,10367,"gp_mid",6.49,42.1,"315",1,51.9,"ypresian"
"11007",41829,"col","Wittering",-0.858,50.762001,"East Wittering, Bracklesham Bay, Wittering Formation W14(i)",NA,"",6,"MP 10","",55.8,48.6,10367,"gp_mid",6.76,42.02,"315",1,52.2,"ypresian"
"11008",41830,"col","Wittering",-0.858,50.762001,"East Wittering, Bracklesham Bay, Wittering Formation W15",NA,"",3,"MP 10","",55.8,48.6,10367,"gp_mid",6.76,42.02,"315",1,52.2,"ypresian"
"11019",41840,"col","Earnley",-0.858,50.762001,"Bracklesham, Earnley Formation, E4",NA,"",1,"MP 10","",55.8,48.6,10367,"gp_mid",6.76,42.02,"315",1,52.2,"ypresian"
"11075",41897,"col","",27,27,"Thebes Formation, Egypt - Tawardos (2001)",NA,"",0,"Ypresian","",56,47.8,11199,"gp_mid",29.01,12.37,"715",1,51.9,"ypresian"
"11080",41902,"col","Dungul",23.433332,31.616667,"Garra-Dungul (Dungul Formation), Egypt -Tawadros (2001)",NA,"Dungul Formation, Garra-Dungul",7,"Ypresian","",56,47.8,11199,"gp_mid",26.35,17.31,"715",1,51.9,"ypresian"
"11081",41903,"col","",32.645832,25.695833,"Gebel Gurnah (Thebes Formation), Egypt -Tawadros (2001)",NA,"Thebes Formation, Gebel Gurnah",13,"Ypresian","",56,47.8,11199,"gp_mid",34.03,10.62,"715",1,51.9,"ypresian"
"11274",42126,"col","Al Jir",16.541111,29.158056,"Wadi Shuqayaqah - Al Jir Formation",NA,"",2,"Ypresian","",56,47.8,11199,"gp_mid",19.86,15.68,"715",1,51.9,"ypresian"
"11508",42446,"col","La Meseta",-56.676998,-64.259003,"CV 86-04, Cross Valley",NA,"",4,"Ypresian","",56,47.8,469,"gp_mid",-67.48,-61.89,"803",1,51.9,"ypresian"
"11522",42459,"col","Umm al-Rua’us",50.114166,26.425833,"Umm al-Rua’us Formation, Saudi Arabia - Abbass (1972)",NA,"",71,"Ypresian","",56,47.8,11298,"gp_mid",48.11,7.57,"503",1,51.9,"ypresian"
"11587",42567,"col","Bracklesham Beds",-1.566667,50.666668,"Alum Bay, Bracklesham Beds, Isle of Wight",NA,"",1,"Early Eocene","",55.8,48.6,11308,"gp_mid",6.15,41.97,"315",1,52.2,"ypresian"
"11680",42706,"col","",-78.94278,-11.537778,"Site 688 ODP Leg 112 Early Eocene Peru",NA,"",12,"Early Eocene","",55.8,48.6,11357,"gp_mid",-63.7,-12.2,"201",1,52.2,"ypresian"
"11781",42873,"col","",74.76667,34.183334,"Unit 11, Bund Vera (Ranikot Series), India - Nuttall (1932)",NA,"",14,"Early Eocene","",55.8,48.6,11382,"gp_mid",75.87,5.06,"501",1,52.2,"ypresian"
"11786",42879,"col","",74.76667,34.183334,"Unit 2, Bund Vera (Ranikot Series), India - Nuttall (1932)",NA,"",6,"Early Eocene","",55.8,48.6,11382,"gp_mid",75.87,5.06,"501",1,52.2,"ypresian"
"11787",42880,"col","",74.76667,34.183334,"Unit 4, Bund Vera (Ranikot Series), India - Nuttall (1932)",NA,"",3,"Early Eocene","",55.8,48.6,11382,"gp_mid",75.87,5.06,"501",1,52.2,"ypresian"
"11788",42881,"col","",74.76667,34.183334,"Unit 6, Bund Vera (Ranikot Series), India - Nuttall (1932)",NA,"",1,"Early Eocene","",55.8,48.6,11382,"gp_mid",75.87,5.06,"501",1,52.2,"ypresian"
"11789",42882,"col","",74.76667,34.183334,"Unit 9, Bund Vera (Ranikot Series), India - Nuttall (1932)",NA,"",2,"Early Eocene","",55.8,48.6,11382,"gp_mid",75.87,5.06,"501",1,52.2,"ypresian"
"11790",42883,"col","",74.76667,34.183334,"Unit 8, Jerruck (Ranikot Series), India - Nuttall (1932)",NA,"",16,"Early Eocene","",55.8,48.6,11382,"gp_mid",75.87,5.06,"501",1,52.2,"ypresian"
"11793",42885,"col","",74.76667,34.183334,"Unit 5 Jerruck (Ranikot Series), India - Nuttall (1932)",NA,"",3,"Early Eocene","",55.8,48.6,11382,"gp_mid",75.87,5.06,"501",1,52.2,"ypresian"
"11835",42929,"col","Indio",-99.150002,26.433332,"USGS 13713 - Tamaulipas, Mexico (Upper Indio Formation)",NA,"USGS 13713",1,"Early Eocene","",55.8,48.6,7474,"gp_mid",-77.48,32.72,"101",1,52.2,"ypresian"
"11836",42930,"col","Indio",-99.183334,26.066668,"USGS 13672 - Tamaulipas, Mexico (Upper Indio Formation)",NA,"USGS 13672",1,"Early Eocene","",55.8,48.6,7474,"gp_mid",-77.62,32.37,"101",1,52.2,"ypresian"
"11837",42931,"col","Indio",-99.150002,26.433332,"USGS 13724 - Tamaulipas, Mexico (Upper Indio Formation)",NA,"USGS 13724",1,"Early Eocene","",55.8,48.6,7474,"gp_mid",-77.48,32.72,"101",1,52.2,"ypresian"
"11838",42932,"col","Indio",-99.150002,26.433332,"USGS 13475 - Tamaulipas, Mexico (Upper Indio Formation)",NA,"USGS 13475",2,"Early Eocene","",55.8,48.6,7474,"gp_mid",-77.48,32.72,"101",1,52.2,"ypresian"
"11839",42933,"col","Indio",-99.150002,26.433332,"USGS 13691 - Tamaulipas, Mexico (Upper Indio Formation)",NA,"USGS 13691",1,"Early Eocene","",55.8,48.6,7474,"gp_mid",-77.48,32.72,"101",1,52.2,"ypresian"
"11840",42934,"col","Indio",-99.150002,26.433332,"USGS 13742 - Tamaulipas, Mexico (Upper Indio Formation)",NA,"USGS 13742",1,"Early Eocene","",55.8,48.6,7474,"gp_mid",-77.48,32.72,"101",1,52.2,"ypresian"
"11841",42935,"col","Indio",-99.150002,26.433332,"USGS 13719/13720 - Tamaulipas, Mexico (Upper Indio Formation)",NA,"USGS 13719, USGS 13720",1,"Early Eocene","",55.8,48.6,7474,"gp_mid",-77.48,32.72,"101",1,52.2,"ypresian"
"11842",42936,"col","Indio",-99.150002,26.433332,"USGS 13725 - Tamaulipas, Mexico (Upper Indio Formation)",NA,"USGS 13725",1,"Early Eocene","",55.8,48.6,7474,"gp_mid",-77.48,32.72,"101",1,52.2,"ypresian"
"11843",42937,"col","Indio",-99.150002,26.433332,"USGS 13723 - Tamaulipas, Mexico (Upper Indio Formation)",NA,"USGS 13723",1,"Early Eocene","",55.8,48.6,7474,"gp_mid",-77.48,32.72,"101",1,52.2,"ypresian"
"11844",42938,"col","Indio",-99.183334,26.049999,"USGS 13466 - Nuevo Leon, Mexico (Middle Indio Formation)",NA,"USGS 13466",1,"Early Eocene","",55.8,48.6,7474,"gp_mid",-77.62,32.35,"101",1,52.2,"ypresian"
"11845",42939,"col","Indio",-99.183334,26.049999,"USGS 13671 - Nuevo Leon, Mexico (Middle Indio Formation)",NA,"USGS 13671",2,"Early Eocene","",55.8,48.6,7474,"gp_mid",-77.62,32.35,"101",1,52.2,"ypresian"
"11846",42940,"col","Indio",-99.183334,26.049999,"USGS 13661 - Nuevo Leon, Mexico (Middle Indio Formation)",NA,"USGS 13661",2,"Early Eocene","",55.8,48.6,7474,"gp_mid",-77.62,32.35,"101",1,52.2,"ypresian"
"11847",42941,"col","Indio",-99.183334,26.049999,"USGS 13681 - Nuevo Leon, Mexico (Middle Indio Formation)",NA,"USGS 13681",1,"Early Eocene","",55.8,48.6,7474,"gp_mid",-77.62,32.35,"101",1,52.2,"ypresian"
"11848",42942,"col","Indio",-99.150002,26.433332,"USGS 13695 - Tamaulipas, Mexico (Middle Indio Formation)",NA,"USGS 13695",1,"Early Eocene","",55.8,48.6,7474,"gp_mid",-77.48,32.72,"101",1,52.2,"ypresian"
