"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","marine","mid_ma","time_bin"
"994",3550,"col","Yazoo Clay",-87.800003,31.5,"ACl-11 (Shubuta)",NA,"",8,"Priabonian","",38,33.9,124,"gp_mid",-72.59,35.1,"109",1,35.95,"priabonian"
"995",3551,"col","Yazoo Clay",-87.578613,31.546667,"AMo-5 (Shubuta)",NA,"",2,"Priabonian","",38,33.9,124,"gp_mid",-72.35,35.11,"109",1,35.95,"priabonian"
"996",3552,"col","Yazoo Clay",-87.944168,31.13611,"AWa-3 (Shubuta)",NA,"",2,"Priabonian","",38,33.9,124,"gp_mid",-72.81,34.76,"109",1,35.95,"priabonian"
"997",3553,"col","Crystal River Limestone",-86.771111,31.262501,"ACon-1 (Crystal River)",NA,"",3,"Priabonian","",38,33.9,124,"gp_mid",-71.58,34.71,"109",1,35.95,"priabonian"
"998",3554,"col","Crystal River Limestone",-86.48333,31.308332,"ACov-10 (Crystal River)",NA,"",3,"Priabonian","",38,33.9,124,"gp_mid",-71.28,34.71,"109",1,35.95,"priabonian"
"999",3555,"col","Crystal River Limestone",-86.772781,31.25,"AEs-1 (Crystal River)",NA,"",6,"Priabonian","",38,33.9,124,"gp_mid",-71.59,34.7,"109",1,35.95,"priabonian"
"1000",3556,"col","Crystal River Limestone",-86.772781,31.25,"AEs-2 (Crystal River)",NA,"",1,"Priabonian","",38,33.9,124,"gp_mid",-71.59,34.7,"109",1,35.95,"priabonian"
"1001",3557,"col","Crystal River Limestone",-86.772781,31.25,"AEs-4 (Crystal River)",NA,"",3,"Priabonian","",38,33.9,124,"gp_mid",-71.59,34.7,"109",1,35.95,"priabonian"
"1002",3568,"col","Crystal River Limestone",-83.581947,30.117222,"FDi-1 (Crystal River)",NA,"",4,"Priabonian","",38,33.9,124,"gp_mid",-68.58,33.09,"109",1,35.95,"priabonian"
"1003",3569,"col","Crystal River Limestone",-85.226944,30.774166,"FJa-1 (Crystal River)",NA,"",14,"Priabonian","",38,33.9,124,"gp_mid",-70.11,33.99,"109",1,35.95,"priabonian"
"1004",3570,"col","Crystal River Limestone",-83.175003,30.052778,"FLa-1 (Crystal River)",NA,"",18,"Priabonian","",38,33.9,124,"gp_mid",-68.18,32.96,"109",1,35.95,"priabonian"
"1005",3571,"col","Crystal River Limestone",-83.175003,30.052778,"FLa-2 (Crystal River)",NA,"",6,"Priabonian","",38,33.9,124,"gp_mid",-68.18,32.96,"109",1,35.95,"priabonian"
"1006",3572,"col","Crystal River Limestone",-82.446945,29.387222,"FLe-1 (Crystal River)",NA,"",5,"Priabonian","",38,33.9,124,"gp_mid",-67.58,32.2,"109",1,35.95,"priabonian"
"1007",3573,"col","Crystal River Limestone",-82.168053,29.253332,"FMa-1 (Crystal River)",NA,"",6,"Priabonian","",38,33.9,124,"gp_mid",-67.33,32.02,"109",1,35.95,"priabonian"
"1008",3574,"col","Crystal River Limestone",-83.387779,29.670834,"FTa-1 (Crystal River)",NA,"",2,"Priabonian","",38,33.9,124,"gp_mid",-68.48,32.62,"109",1,35.95,"priabonian"
"1009",3575,"col","Crystal River Limestone",-83.387779,29.670834,"FTa-2 (Crystal River)",NA,"",5,"Priabonian","",38,33.9,124,"gp_mid",-68.48,32.62,"109",1,35.95,"priabonian"
"1010",3576,"col","Crystal River Limestone",-83.387779,29.670834,"FTa-3 (Crystal River)",NA,"",4,"Priabonian","",38,33.9,124,"gp_mid",-68.48,32.62,"109",1,35.95,"priabonian"
"1046",3715,"col","Neerrepen Sands",5.47,50.779999,"Francart Quarry",NA,"",14,"Priabonian","",38,33.9,230,"gp_mid",10.25,44.64,"315",1,35.95,"priabonian"
"1658",4886,"col","Island Sandstone",171.350006,-42.033333,"Te Miko (Unit 2)",NA,"Decapod Bed; K30/f8723; K30/f37; K30/f37A; K30/f8510; K30/f9735",21,"Kaiatan","",37.2,36,301,"gp_mid",-170.01,-49.5,"806",1,36.6,"priabonian"
"1659",4887,"col","Island Sandstone",171.350006,-42.033333,"Te Miko (Unit 4)",NA,"",9,"Kaiatan","",37.2,36,301,"gp_mid",-170.01,-49.5,"806",1,36.6,"priabonian"
"1660",4888,"col","Island Sandstone",171.338898,-42.091,"Te Miko (Unit 5)",NA,"",3,"Kaiatan","Runangan",37.2,34.3,301,"gp_mid",-170.39,-49.52,"806",1,35.75,"priabonian"
"1765",5364,"col","Cross",-80.76667,33.433334,"OR-2 (Cross Fm., South Carolina)",NA,"",14,"Late Eocene","",37.2,33.9,318,"gp_mid",-64.99,35.91,"109",1,35.55,"priabonian"
"1767",5362,"col","Tupelo Bay",-80.448059,33.25,"DO-1, Giant Portland Quarry",NA,"",33,"Priabonian","",38,33.9,318,"gp_mid",-64.71,35.68,"109",1,35.95,"priabonian"
"1768",5363,"col","Tupelo Bay",-80.487503,33.474998,"OR-1, Santee Portland Quarry",NA,"",30,"Priabonian","",38,33.9,318,"gp_mid",-64.69,35.91,"109",1,35.95,"priabonian"
"2415",6802,"col","Yazoo",-90.28611,32.474167,"Cynthia Pit",NA,"Jackson Ready-Mix Concrete Company, Miss Lite Division quarry",88,"Priabonian","",38,33.9,415,"gp_mid",-74.93,36.43,"101",1,35.95,"priabonian"
"2455",7274,"col","Gatuncillo",-79.633331,9.25,"Lago Alahuela, Panama",NA,"",41,"Priabonian","",38,33.9,462,"gp_mid",-72.44,10.39,"230",1,35.95,"priabonian"
"2457",7295,"col","",34.983334,48.450001,"Dnieper River, Ukraine",NA,"",4,"Priabonian","",38,33.9,468,"gp_mid",36.36,41.88,"302",1,35.95,"priabonian"
"2464",7318,"col","Williston Limestone",-82.867226,29.775,"FG-1 - Bell [Williston Limestone]",NA,"",17,"Priabonian","",38,33.9,471,"gp_mid",-67.93,32.64,"109",1,35.95,"priabonian"
"2465",7319,"col","Williston Limestone",-82.749443,29.291668,"Fl3-10 - Otter Creek [Williston Limestone]",NA,"",8,"Priabonian","",38,33.9,471,"gp_mid",-67.91,32.15,"109",1,35.95,"priabonian"
"2570",8122,"col","Somerset",-76.966667,18.166668,"Somerset Formation",NA,"",12,"Late Eocene","",37.2,33.9,549,"gp_mid",NA,NA,"coordinates not computable using this model",1,35.55,"priabonian"
"2603",8208,"col","Consuelo",-78.336113,21.361389,"Consuelo FM., Cuba",NA,"",2,"Priabonian","",38,33.9,559,"gp_mid",-65.02,23.65,"206",1,35.95,"priabonian"
"2604",8209,"col","Jabaco",-79.653336,22.311943,"Jabaco FM., Cuba",NA,"",4,"Priabonian","",38,33.9,559,"gp_mid",-66.17,24.79,"206",1,35.95,"priabonian"
"2917",9069,"col","Bembridge Marls",-1.3636,50.737499,"Thorness Bay, Bembridge Marls, Isle of Wight",NA,"",2,"Late Eocene","",37.2,33.9,791,"gp_mid",4.17,44.91,"315",1,35.55,"priabonian"
"3135",10703,"col","",12.883333,47.166668,"Eisenrichterstein, Germany",NA,"Reef 1729",141,"Priabonian","",38,33.9,3977,"gp_mid",18.72,38.32,"307",1,35.95,"priabonian"
"3136",10963,"col","",12.15,47.783333,"Kirchberg, Neubeuern, Germany",NA,"Reef 1730",47,"Priabonian","",38,33.9,3977,"gp_mid",15.98,41.42,"305",1,35.95,"priabonian"
"3202",11291,"col","",67.76667,25.966667,"Bhagathoro Hill, Sind",NA,"Raduk",20,"Priabonian","",38,33.9,4154,"gp_mid",69.15,9.49,"501",1,35.95,"priabonian"
"3638",13073,"col","Possagno Marl",11.866667,45.849998,"Possagno",NA,"",1,"Late Eocene","",37.2,33.9,10901,"gp_mid",17.36,37.29,"307",1,35.55,"priabonian"
"3660",13102,"col","Birket Qarun",30.04158,29.281731,"Sandouk el-Borneta",NA,"",3,"Priabonian","",38,33.9,6026,"gp_mid",31.56,18.99,"715",1,35.95,"priabonian"
"3661",13103,"col","Gehannam",30.04631,29.29627,"Wadi Hitan ZV-54NW",NA,"",3,"Priabonian","",38,33.9,6026,"gp_mid",31.56,19,"715",1,35.95,"priabonian"
"3670",135728,"col","",-61.2225,10.691667,"San Fernando beds",NA,"",1,"Late Eocene","",37.2,33.9,43357,"gp_mid",-49.46,9.63,"201",1,35.55,"priabonian"
"3691",13354,"col","Nago Limestone",10.884722,45.886112,"Nago, Italy",NA,"Reef 2319",44,"Priabonian","",38,33.9,5994,"gp_mid",16.55,37.54,"307",1,35.95,"priabonian"
"3727",13402,"col","Gehannam",30.05633,29.30551,"Wadi Hitan ZV-70",NA,"",2,"Priabonian","",38,33.9,6026,"gp_mid",31.57,19.01,"715",1,35.95,"priabonian"
"3728",13403,"col","Gehannam",30.03606,29.25906,"Minqar el-Hut",NA,"",3,"Priabonian","",38,33.9,6026,"gp_mid",31.55,18.96,"715",1,35.95,"priabonian"
"3730",13405,"col","Moncks Corner Greensand",-80.127777,33.454445,"Mazyck Plantation",NA,"",3,"Priabonian","",38,33.9,6032,"gp_mid",-64.33,35.83,"109",1,35.95,"priabonian"
"3899",16549,"col","",-90.734718,35.011944,"Crow Creek",NA,"",28,"Priabonian","",38,33.9,8803,"gp_mid",-74.82,38.99,"101",1,35.95,"priabonian"
"4068",21976,"col","Bouldnor",-1.36,50.737999,"Bembridge Marls (A'Court Smith collection)",NA,"ETE Locality 797",115,"Priabonian","",38,33.9,5087,"gp_mid",4.17,44.91,"315",1,35.95,"priabonian"
"4790",26857,"col","Tonasa",119.666664,4.416667,"Bulo Bunting, Barru, Sulawesi",NA,"Reef 3201",8,"Priabonian","",38,33.9,7436,"gp_mid",125.36,14.92,"621",1,35.95,"priabonian"
"4791",26859,"col","Tonasa",119.650002,4.416667,"Doi-Doi, Barru, Sulawesi",NA,"",4,"Priabonian","",38,33.9,7436,"gp_mid",125.34,14.91,"621",1,35.95,"priabonian"
"4895",27508,"col","Twiggs",-83.633331,32.700001,"J. M. Huber Corporation Kaolin (Clay) Pit, Twiggs Clay",NA,"",10,"Priabonian","",38,33.9,7576,"gp_mid",-68.06,35.64,"109",1,35.95,"priabonian"
"4951",27623,"col","Yazoo Clay",-91.026947,32.032501,"Yazoo Clay south of Columbia",NA,"YC-L",1,"Late Eocene","",37.2,33.9,7603,"gp_mid",-75.79,36.11,"101",1,35.55,"priabonian"
"4953",27641,"col","Crystal River",-82.599998,29.65,"Ocala Limerock Corporation Quarry",NA,"",1,"Late Eocene","",37.2,33.9,7608,"gp_mid",-67.68,32.48,"109",1,35.55,"priabonian"
"5226",28977,"col","Birket Qarun",30.023001,29.274,"Wadi Hitan ZV-81",NA,"WH-81",1,"Priabonian","",38,33.9,8325,"gp_mid",31.54,18.98,"715",1,35.95,"priabonian"
"5230",28983,"col","Yazoo",-88.458885,31.930279,"Melvin, southeast of",NA,"Old Cocoa Post Office",13,"Priabonian","",38,33.9,10323,"gp_mid",-73.17,35.62,"101",1,35.95,"priabonian"
"5231",28986,"col","Ocala",-87.127502,31.060556,"Cedar Reach Rock",NA,"",1,"Priabonian","",38,33.9,8335,"gp_mid",-71.99,34.56,"109",1,35.95,"priabonian"
"5673",31607,"col","",-1.316667,50.666668,"Bembridge Limestone",NA,"Bembridge",5,"Priabonian","",38,33.9,8517,"gp_mid",4.2,44.84,"315",1,35.95,"priabonian"
"6008",32899,"col","Wadi Esh-Shallala",37.118332,31.574444,"Qa' Faydat ad Dahikiya",NA,"",47,"Priabonian","",38,33.9,8811,"gp_mid",37.22,19.18,"503",1,35.95,"priabonian"
"6160",32902,"col","",-89.869164,35.620277,"Fulton",NA,"First Chickasaw Bluff",2,"Priabonian","",38,33.9,36758,"gp_mid",-73.78,39.46,"101",1,35.95,"priabonian"
"6165",32908,"col","Tupelo Bay",-80.448059,33.214443,"Giant Portland Cement Quarry",NA,"",24,"Priabonian","",38,33.9,14111,"gp_mid",-64.71,35.64,"109",1,35.95,"priabonian"
"6171",32916,"col","Ocala",-82.092499,29.162222,"Ocala, southeast of",NA,"",2,"Priabonian","",38,33.9,15585,"gp_mid",-67.27,31.92,"109",1,35.95,"priabonian"
"6172",32917,"col","Ocala",-83.175003,30.052778,"Williston Shellrock Mine",NA,"",1,"Priabonian","",38,33.9,8825,"gp_mid",-68.18,32.96,"109",1,35.95,"priabonian"
"6173",32918,"col","Ocala",-82.573608,29.690277,"Haile Quarry",NA,"",1,"Priabonian","",38,33.9,8825,"gp_mid",-67.65,32.51,"109",1,35.95,"priabonian"
"6174",32919,"col","Ocala",-82.392624,29.595415,"Gainesville Quarry",NA,"Arredondo",2,"Priabonian","",38,33.9,8825,"gp_mid",-67.49,32.39,"109",1,35.95,"priabonian"
"6175",32920,"col","Ocala",-82.499168,29.901943,"Sam Wall Quarry",NA,"",2,"Priabonian","",38,33.9,8825,"gp_mid",-67.53,32.71,"109",1,35.95,"priabonian"
"6180",32925,"col","Yazoo",-92.901665,31.656668,"Montgomery Landing, Yazoo Fm.",NA,"",40,"Priabonian","",38,33.9,12024,"gp_mid",-77.81,36.01,"101",1,35.95,"priabonian"
"6181",32926,"col","Yazoo",-88.496635,31.789696,"Bucatunna River",NA,"",1,"Priabonian","",38,33.9,8335,"gp_mid",-73.24,35.49,"109",1,35.95,"priabonian"
"6211",32990,"col","",-16.0667,14.15,"Kaolak",NA,"Tivandou",1,"Priabonian","",38,33.9,8837,"gp_mid",-14.03,9.39,"714",1,35.95,"priabonian"
"6213",32992,"col","",10.0667,44.283298,"Varano",NA,"",1,"Priabonian","",38,33.9,8840,"gp_mid",15.24,36.2,"307",1,35.95,"priabonian"
"6214",32993,"col","",2.2833,41.866699,"Taradell",NA,"",1,"Priabonian","",38,33.9,8841,"gp_mid",7.04,36.5,"304",1,35.95,"priabonian"
"6215",32994,"col","",10.5333,52.266701,"Braunschweig",NA,"",1,"Priabonian","",38,33.9,6036,"gp_mid",14.84,45.95,"315",1,35.95,"priabonian"
"7097",34497,"col","Wadi Thamat",19,29.166668,"Wadi Thamat, Libya",NA,"",1,"Priabonian","",38,33.9,4061,"gp_mid",21.37,19.66,"715",1,35.95,"priabonian"
"7275",34992,"col","Crystal River Limestone",-82.69722,28.926945,"Crystal River Limestone",NA,"",26,"Late Eocene","",37.2,33.9,9411,"gp_mid",-67.93,31.78,"109",1,35.55,"priabonian"
"7276",34993,"col","Inglis Limestone",-82.668053,29.02,"Limerock quarry, Withlacoochee River [Inglis Limestone]]",NA,"",1,"Priabonian","",38,33.9,52258,"gp_mid",-67.89,31.87,"109",1,35.95,"priabonian"
"7277",34994,"col","Williston Limestone",-82.446945,29.387222,"Unspecified localities [Williston Limestone]",NA,"",1,"Priabonian","",38,33.9,9411,"gp_mid",-67.58,32.2,"109",1,35.95,"priabonian"
"8280",202045,"col","Ocala",-83.997688,32.724308,"Knoxville",NA,"",1,"Priabonian","",38,33.9,61712,"gp_mid",-68.43,35.72,"109",1,35.95,"priabonian"
"8491",37514,"col","San Lorenzo",-122.07917,37.0975,"Felton (Newell Creek - Rices Mudstone Member)",NA,"Rices Mudstone Member, San Lorenzo Formation (Newell Creek, Felton)",6,"Priabonian","",38,33.9,10039,"gp_mid",NA,NA,"coordinates not computable using this model",1,35.95,"priabonian"
"8493",37515,"col","San Lorenzo",-122.086388,37.088333,"Felton (Love Creek - Rices Mudstone Member)",NA,"Rices Mudstone Member, San Lorenzo Formation (Love Creek, Felton)",4,"Priabonian","",38,33.9,10039,"gp_mid",NA,NA,"coordinates not computable using this model",1,35.95,"priabonian"
"8659",37708,"col","",171.333328,-42.099998,"Pororari",NA,"",3,"Late Eocene","",37.2,33.9,10062,"gp_mid",-170.39,-49.53,"806",1,35.55,"priabonian"
"8669",37718,"col","",171.333328,-42.099998,"Porari, GS 10490",37708,"",1,"Late Eocene","",37.2,33.9,10062,"gp_mid",-170.39,-49.53,"806",1,35.55,"priabonian"
"8670",37719,"col","Tortachilla",138.483337,-35.133331,"Whitten Bluff, Tortachilla Limestone",NA,"",10,"Late Eocene","",37.2,33.9,10062,"gp_mid",146.95,-53.6,"801",1,35.55,"priabonian"
"8671",37720,"col","Blanche Point",137.899994,-34.766666,"Maslin Bay, Blanche Point Formation",NA,"",1,"Late Eocene","",37.2,33.9,10062,"gp_mid",146.01,-53.38,"801",1,35.55,"priabonian"
"8871",37989,"col","Eugene",-123.077797,44.043201,"University of Oregon excavations",NA,"",9,"Priabonian","",38,33.9,10120,"gp_mid",-103.82,49.68,"129",1,35.95,"priabonian"
"9350",38858,"col","",-1.533333,50.666668,"Lacey's Farm Quarry (lower), Isle of Wight",NA,"Greens Quarry\r\nUB 7105",2,"Late Eocene","",37.2,33.9,10480,"gp_mid",4.01,44.85,"315",1,35.55,"priabonian"
"9351",38859,"col","",-1.533333,50.666668,"Lacey's Farm Quarry (upper), Isle of Wight",NA,"Greens Quarry\r\nUB 6911",8,"Late Eocene","",37.2,33.9,10480,"gp_mid",4.01,44.85,"315",1,35.55,"priabonian"
"9352",38860,"col","",-1.55,50.662498,"Headon Hill UB 7103, Osborne Beds, Isle of Wight",40853,"",1,"Late Eocene","",37.2,33.9,10480,"gp_mid",3.99,44.85,"315",1,35.55,"priabonian"
"9353",38861,"col","",-1.55,50.662498,"Headon Hill HH5, Osborne Beds, Isle of Wight",39675,"UB 7106",2,"Late Eocene","",37.2,33.9,10480,"gp_mid",3.99,44.85,"315",1,35.55,"priabonian"
"9354",38862,"col","Headon Hill",-1.216667,50.716667,"Fishbourne, Isle of Wight",NA,"UB 6909",13,"Late Eocene","",37.2,33.9,10480,"gp_mid",4.3,44.89,"315",1,35.55,"priabonian"
"9355",38863,"col","",-1.083333,50.666668,"Whitecliff Bay Osborne Beds(lowest), Isle of Wight",40538,"UB 7066",1,"Late Eocene","",37.2,33.9,10480,"gp_mid",4.41,44.83,"315",1,35.55,"priabonian"
"9356",38864,"col","",-1.083333,50.666668,"Whitecliff Bay Osborne Beds(middle), Isle of Wight",40538,"UB 7101",1,"Late Eocene","",37.2,33.9,10480,"gp_mid",4.41,44.83,"315",1,35.55,"priabonian"
"9399",38935,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2531) - #5 (Hickman)",NA,"UO 2531",10,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9400",38936,"col","Eugene",-123.097504,44.032001,"USGS 5425 - College Hill",NA,"USGS 5425a-d, 17015, 17041, 17942; UO 12, 29, 127, 164, 128, 129; UC 4080-4084; #4 (Hickman)",8,"Priabonian","",38,33.9,10532,"gp_mid",-103.85,49.67,"129",1,35.95,"priabonian"
"9401",38937,"col","Eugene",-123.21917,44.060833,"Eugene West (USGS 17044) - #1 (Hickman)",NA,"USGS 17044; UC A-1338; UO 172, 173",1,"Priabonian","",38,33.9,10532,"gp_mid",-103.98,49.71,"129",1,35.95,"priabonian"
"9402",38938,"col","Eugene",-123.213058,44.072224,"Eugene West (USGS 17038) - #2 (Hickman)",NA,"USGS 17038; UO 17; UC 4091",7,"Priabonian","",38,33.9,10532,"gp_mid",-103.97,49.72,"129",1,35.95,"priabonian"
"9403",38939,"col","Eugene",-123.21917,44.060833,"Eugene East (UO 2530) - #3 (Hickman)",NA,"UO 2530",8,"Priabonian","",38,33.9,10532,"gp_mid",-103.98,49.71,"129",1,35.95,"priabonian"
"9404",38940,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2538) - #12 (Hickman)",NA,"UO 2538",36,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9405",38941,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2537) - #11 (Hickman)",NA,"UO 2537",15,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9406",38942,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2536) - #10 (Hickman)",NA,"UO 2536",2,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9407",38943,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2535) - #9 (Hickman)",NA,"UO 2535",5,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9408",38944,"col","Eugene",-123.085556,44.052223,"Eugene East (USGS 17019) - #8 (Hickman)",NA,"UO 2534",6,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9409",38945,"col","Eugene",-123.093056,44.058334,"Eugene East (UO 2533) - #7 (Hickman)",NA,"UO 2533",7,"Priabonian","",38,33.9,10532,"gp_mid",-103.84,49.7,"129",1,35.95,"priabonian"
"9410",38946,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2532) - #6 (Hickman)",NA,"UO 2532",1,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9416",38953,"col","London Clay",1.272,51.846001,"Walton-on-the-Naze, London Clay, Unit 11",22801,"section TM 267243",1,"Late Eocene","",37.2,33.9,10537,"gp_mid",6.63,45.89,"315",1,35.55,"priabonian"
"9434",38984,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2539) - #13 (Hickman)",NA,"UO 2539",17,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9435",38985,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2540) - #14 (Hickman)",NA,"UO 2540",12,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9436",38987,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2541) - #15 (Hickman)",NA,"UO 2541",17,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9437",38988,"col","Eugene",-123.085556,44.052223,"Eugene East (UC A-980) - #16 (Hickman)",NA,"UC A-980",14,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9438",38989,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2542) - #17 (Hickman)",NA,"UO 2542",7,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9439",38991,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2543) - #18 (Hickman)",NA,"UO 2543",11,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9440",38992,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2544) - #19 (Hickman)",NA,"UO 2544",22,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9441",38993,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2545) - #20 (Hickman)",NA,"UO 2545",20,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9442",38994,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2545) - #21 (Hickman)",NA,"UO 2545",13,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9443",38995,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2549) - #22 (Hickman)",NA,"UO 2549",7,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9444",38997,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2550) - #23 (Hickman)",NA,"UO 2550",13,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9445",38998,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 10) - #24 (Hickman)",NA,"UO 10; UC 3622; CAS 237; NP 94",16,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9446",38999,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2551) - #25 (Hickman)",NA,"UO 2551",23,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9447",39000,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2552) - #26 (Hickman)",NA,"UO 2552",27,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9448",39002,"col","Eugene",-123.044998,44.040001,"UO 80, Eugene",NA,"",31,"Priabonian","",38,33.9,54367,"gp_mid",-103.79,49.68,"129",1,35.95,"priabonian"
"9449",39003,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2553) - #28 (Hickman)",NA,"UO 2553",46,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
"9450",39004,"col","Eugene",-123.085556,44.052223,"Eugene East (UO 2554) - #29 (Hickman)",NA,"UO 2554",20,"Priabonian","",38,33.9,10532,"gp_mid",-103.83,49.69,"129",1,35.95,"priabonian"
