"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma"
"90872",131491,"col","Cercado",-71.283333,19.516666,"NMB Loc. 17026 - Rio Cana [Cercado Fm]",NA,"",2,"Tortonian","",11.62,7.246,25313,"gp_mid",-69.03,20.38,"252",9.433
"90889",131508,"col","Cercado",-71.038887,19.579166,"NMB Loc. 16927 - Rio Mao [Cercado Fm]",NA,"PJ# 1681",16,"Tortonian","",11.62,7.246,25313,"gp_mid",-68.79,20.43,"252",9.433
"90890",131509,"col","Cercado",-71.038887,19.579166,"NMB Loc. 16928 - Rio Mao [Cercado Fm]",NA,"PJ# 1682",16,"Tortonian","",11.62,7.246,25313,"gp_mid",-68.79,20.43,"252",9.433
"90891",131510,"col","Cercado",-71.038887,19.579166,"NMB Loc. 16929 - Rio Mao [Cercado Fm]",NA,"PJ# 1683",12,"Tortonian","",11.62,7.246,25313,"gp_mid",-68.79,20.43,"252",9.433
"90893",131512,"col","Cercado",-71.038887,19.579166,"NMB Loc. 16932 - Rio Mao [Cercado Fm]",NA,"PJ# 1686",9,"Tortonian","",11.62,7.246,25313,"gp_mid",-68.79,20.43,"252",9.433
"90894",131513,"col","Cercado",-71.038887,19.579166,"NMB Loc. 17269 - Rio Mao [Cercado Fm]",NA,"PJ# 1714",9,"Tortonian","",11.62,7.246,25313,"gp_mid",-68.79,20.43,"252",9.433
"90895",131514,"col","Cercado",-71.038887,19.579166,"NMB Loc. 16924 - Rio Mao [Cercado Fm]",NA,"PJ# 1678",13,"Tortonian","",11.62,7.246,25313,"gp_mid",-68.79,20.43,"252",9.433
"90896",131515,"col","Cercado",-71.038887,19.579166,"NMB Loc. 16922 - Rio Mao [Cercado Fm]",NA,"PJ# 1676",12,"Tortonian","",11.62,7.246,25313,"gp_mid",-68.79,20.43,"252",9.433
"90897",131516,"col","Cercado",-71.038887,19.579166,"NMB Loc. 16918 - Rio Mao [Cercado Fm]",NA,"PJ# 1672",15,"Tortonian","",11.62,7.246,25313,"gp_mid",-68.79,20.43,"252",9.433
"90898",131517,"col","Cercado",-71.038887,19.579166,"NMB Loc. 16916 - Rio Mao [Cercado Fm]",NA,"PJ# 1670",15,"Tortonian","",11.62,7.246,25313,"gp_mid",-68.79,20.43,"252",9.433
"90899",131518,"col","Cercado",-71.038887,19.579166,"NMB Loc. 16912 - Rio Mao [Cercado Fm]",NA,"PJ# 1666",12,"Tortonian","",11.62,7.246,25313,"gp_mid",-68.79,20.43,"252",9.433
"90900",131519,"col","Cercado",-71.038887,19.579166,"NMB Loc. 16802 - Rio Mao [Cercado Fm]",NA,"PJ# 1556",15,"Tortonian","",11.62,7.246,25313,"gp_mid",-68.79,20.43,"252",9.433
"90902",142339,"col","Arroyo Chasicó",-62.980556,-38.599998,"Ribera del Arroyo Chasicó",NA,"",1,"Chasicoan","",10,9,46212,"gp_mid",-61.48,-38.18,"202",9.5
"91025",131667,"col","Cercado",-71.038887,19.579166,"NMB Loc. 16801 - Río Mao [Cercado Fm]",NA,"PJ# 1555",11,"Tortonian","",11.62,7.246,25313,"gp_mid",-68.79,20.43,"252",9.433
"91537",132316,"col","Gatun",-79.821388,9.382778,"CASG Loc. 61335 - Isla Payardi [middle Gatun Fm]",NA,"",1,"Tortonian","",11.62,7.246,19070,"gp_mid",-77.55,10.32,"230",9.433
"92146",133112,"col","Breda",5.83,51.428001,"De Hoogdonk brickyard",NA,"",1,"Tortonian","",11.62,7.246,56596,"gp_mid",7.27,49.85,"315",9.433
"92334",133430,"col","Wakkanai",142.001389,44.83139,"Homare 2 District",NA,"Teshio River",2,"Tortonian","",11.62,7.246,42985,"gp_mid",139.92,44.49,"610",9.433
"92991",134303,"col","Blinovo",40.078056,44.590832,"HEPS",NA,"",2,"Tortonian","",11.62,7.246,43198,"gp_mid",40.25,42.71,"302",9.433
"93304",134661,"col","Gatun",-79.917503,9.270556,"Gatun [middle Gatun Fm]",NA,"",53,"Tortonian","",11.62,7.246,43229,"gp_mid",-77.65,10.21,"230",9.433
"93305",134662,"col","Gatun",-79.898613,9.336389,"Mount Hope [upper Gatun Fm]",NA,"",22,"Tortonian","",11.62,7.246,43229,"gp_mid",-77.63,10.28,"230",9.433
"94015",135499,"col","",-70.166664,10.833333,"Hodson Loc. 81",NA,"",12,"Tortonian","",11.62,7.246,17421,"gp_mid",-67.42,11.32,"203",9.433
"94019",135503,"col","",-69.416664,11.283333,"Hodson Loc. 155",NA,"",11,"Tortonian","",11.62,7.246,17421,"gp_mid",-66.66,11.75,"203",9.433
"94020",135504,"col","",-69.416664,11.283333,"Hodson Loc. 150A",NA,"",10,"Tortonian","",11.62,7.246,17421,"gp_mid",-66.66,11.75,"203",9.433
"94276",135808,"col","St. Marys",-76.433334,38.316666,"Astroscopus counterman Type Locality",NA,"",4,"Tortonian","",11.62,7.246,43453,"gp_mid",-72.32,39.46,"109",9.433
"94288",135820,"col","",18.460489,47.393318,"Esterházy Cave, Csákvár",NA,"",6,"MN 11","",8.7,7.75,43473,"gp_mid",19.72,45.31,"308",8.225
"94354",135886,"col","Gatun",-79.921112,9.272778,"Gatun Locks [middle Gatun Fm]",NA,"",1,"Tortonian","",11.62,7.246,31572,"gp_mid",-77.66,10.22,"230",9.433
"94356",135888,"col","Puente",-118.290497,34.062,"LACM 6202, Wilshire and Vermont",NA,"",5,"Tortonian","",11.62,7.246,43481,"gp_mid",-114.44,35.72,"105",9.433
"94430",136005,"col","Gatun",-79.837502,9.36,"Las Lomas [lower Gatun Fm]",NA,"",23,"Tortonian","",11.62,7.246,43491,"gp_mid",-77.57,10.3,"230",9.433
"94431",136006,"col","Chagres Sandstone",-80.283333,9.166667,"NMB 18985 - Río Indio [Río Indio facies, Chagres Sandstone]",NA,"",31,"Tortonian","",11.62,7.246,43491,"gp_mid",-78.02,10.12,"230",9.433
"94432",136007,"col","Tuira",-77.700684,8.46733,"NMB 18510 - Rio Tuquesa [Tuira Fm]",NA,"PPP# 1723",74,"Tortonian","",11.62,7.246,43491,"gp_mid",-75.45,9.35,"230",9.433
"94433",136014,"col","Gatun",-79.830933,9.36006,"PPP# 1306 - Cativa [lower Gatun Fm]",NA,"NMB Loc. 18390",52,"Tortonian","",11.62,7.246,43491,"gp_mid",-77.56,10.3,"230",9.433
"94434",136015,"col","Gatun",-79.9179,9.2945,"Gatun Locks [upper Gatun Fm]",NA,"",2,"Tortonian","",11.62,7.246,43491,"gp_mid",-77.65,10.24,"230",9.433
"94435",136016,"col","Gatun",-79.843613,9.360556,"PPP# 2166 - San Judas Tadeo [lower Gatun Fm]",NA,"NMB Loc. 18665",118,"Tortonian","",11.62,7.246,25339,"gp_mid",-77.58,10.3,"230",9.433
"94451",136033,"col","Tuira",-77.627029,8.19301,"NMB 18509 - Rio Chico [Tuira Fm]",NA,"PPP# 1578; 94-26-01",18,"Tortonian","",11.62,7.246,43491,"gp_mid",-75.39,9.08,"230",9.433
"94498",136104,"col","Tuira",-77.573997,8.21489,"NMB 18503 - Rio Chico [Tuira Fm]",NA,"\r\n\r\nPPP# 1565; PJ 2169; 94-17-01",70,"Tortonian","",11.62,7.246,43491,"gp_mid",-75.33,9.1,"230",9.433
"94500",136118,"col","Gatun",-79.821327,9.38129,"PPP# 1081 - Isla Payardi [middle Gatun Fm]",NA,"NMB Loc. 18262; 92-00-02",37,"Tortonian","",11.62,7.246,43491,"gp_mid",-77.55,10.32,"230",9.433
"94501",136122,"col","Tuira",-77.578743,8.22072,"NMB 18504 - Rio Chico [Tuira Fm]",NA,"PPP# 1566; PJ 2170; 94-18-01",83,"Tortonian","",11.62,7.246,43491,"gp_mid",-75.34,9.1,"230",9.433
"94513",143340,"col","Tziqlag",34.733334,31.799999,"Bet Shemesh, Tziqlag Formation, Sample 834 BB",NA,"",2,"Tortonian","",11.62,7.246,46427,"gp_mid",34.89,29.07,"508",9.433
"94632",136303,"col","Gatun",-79.81028,9.351389,"Sand Dollar Hill [lower Gatun Fm]",NA,"",5,"Tortonian","",11.62,7.246,30037,"gp_mid",-77.54,10.29,"230",9.433
"94638",136309,"col","Tuira",-77.695557,8.462778,"NMB 18516 - Rio Tuquesa [Tuira Fm]",NA,"",2,"Tortonian","",11.62,7.246,30037,"gp_mid",-75.45,9.35,"230",9.433
"94640",136311,"col","Tuira",-77.695557,8.462778,"NMB 18535 - Rio Tuquesa [Tuira Fm]",NA,"",2,"Tortonian","",11.62,7.246,30037,"gp_mid",-75.45,9.35,"230",9.433
"94642",136313,"col","Gatun",-79.830933,9.36006,"PPP# 1034 - Cativa [lower Gatun Fm]",NA,"NMB Loc. 18258",3,"Tortonian","",11.62,7.246,30037,"gp_mid",-77.56,10.3,"230",9.433
"94810",136598,"col","Gatun",-79.911942,9.265,"CASG Loc. 2653 - Gatun Locks [middle Gatun Fm]",NA,"",2,"Tortonian","",11.62,7.246,30037,"gp_mid",-77.65,10.21,"230",9.433
"94894",136701,"col","Chagres Sandstone",-80.123337,9.213333,"NMB 18987 - Gobea [Río Indio facies, Chagres Sandstone]",NA,"",2,"Tortonian","",11.62,7.246,30037,"gp_mid",-77.86,10.16,"230",9.433
"94925",136777,"col","Urumaco",-70.235001,11.2175,"El Hatillo",NA,"Urumaco",10,"Tortonian","",11.62,7.246,43734,"gp_mid",-67.48,11.7,"203",9.433
"95078",136993,"col","Tuira",-77.711945,8.191389,"USGS Loc. 8452 - Rio Tupisa [Tuira Fm]",NA,"",35,"Tortonian","",11.62,7.246,19909,"gp_mid",-75.47,9.08,"230",9.433
"95874",137877,"col","Madre de Dios",-72.683334,-10.95,"VF2",NA,"Inuya River",2,"Tortonian","",11.62,7.246,44103,"gp_mid",-70.38,-10.41,"201",9.433
"95875",137878,"col","Madre de Dios",-72.683334,-10.95,"VF3",NA,"Inuya River",1,"Tortonian","",11.62,7.246,44103,"gp_mid",-70.38,-10.41,"201",9.433
"95876",137879,"col","Madre de Dios",-77.566666,-4.45,"VF19",NA,"Pongo de Manseriche",1,"Tortonian","",11.62,7.246,44103,"gp_mid",-75.13,-3.82,"201",9.433
"95877",137880,"col","Madre de Dios",-72.683334,-10.95,"VF56",NA,"Inuya River",2,"Tortonian","",11.62,7.246,44103,"gp_mid",-70.38,-10.41,"201",9.433
"95878",137881,"col","Madre de Dios",-71.283333,-10.066667,"UCMP V6995",NA,"Caranja River",1,"Tortonian","",11.62,7.246,44103,"gp_mid",-68.96,-9.56,"201",9.433
"96296",138312,"col","",24.933332,35.116669,"Gergeri-Raptis, basal sandy silts, sample  KR65",NA,"",30,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96297",138313,"col","",24.933332,35.116669,"Gergeri-Raptis, silty clays, sample  KR61",NA,"",15,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96313",138331,"col","",24.933332,35.116669,"Gergeri-Raptis, clayey lenses, sample  RA11",NA,"",19,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96314",138332,"col","",24.933332,35.116669,"Gergeri-Raptis, clayey lenses, sample  RA15",NA,"",34,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96315",138333,"col","",24.933332,35.116669,"Gergeri-Raptis, silty clays, sample  KR62",NA,"",34,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96316",138334,"col","",24.933332,35.116669,"Gergeri-Raptis, clayey lenses, sample  RA21",NA,"",21,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96317",138335,"col","",24.933332,35.116669,"Gergeri-Raptis, clayey lenses, sample  RA23",NA,"",22,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96318",138336,"col","",24.933332,35.116669,"Gergeri-Raptis, silts, sample  RA09",NA,"",35,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96319",138337,"col","",24.933332,35.116669,"Gergeri-Raptis, silts, sample  RA36",NA,"",15,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96386",138424,"col","",24.933332,35.116669,"Gergeri-Raptis, RA32",NA,"",22,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96388",138425,"col","",24.933332,35.116669,"Gergeri-Raptis, clayey lenses, sample  RA14",NA,"",26,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96389",138443,"col","",24.933332,35.116669,"Gergeri-Raptis, clayey lenses, sample  RA04",NA,"",31,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96392",138428,"col","",24.933332,35.116669,"Gergeri-Raptis, silts, sample  RA31",NA,"",26,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96393",138429,"col","",24.933332,35.116669,"Gergeri-Raptis, silts, sample RA30",NA,"",27,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96394",138430,"col","",24.933332,35.116669,"Gergeri-Raptis, sample  KR64",NA,"",1,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96395",138431,"col","",24.933332,35.116669,"Gergeri-Raptis, clayey lenses, sample  RA25",NA,"",21,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96397",138582,"col","",24.933332,35.116669,"Gergeri-Raptis, clayey lenses, sample  RA07",NA,"",24,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96402",138575,"col","",24.933332,35.116669,"Gergeri-Raptis, silts, sample  RA37",NA,"",14,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96407",138583,"col","",24.933332,35.116669,"Gergeri-Raptis, clayey lenses, sample  RA03",NA,"",21,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96536",138576,"col","",24.933332,35.116669,"Gergeri-Raptis, silts, sample  RA33",NA,"",21,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96537",138578,"col","",24.933332,35.116669,"Gergeri-Raptis, silts, sample RA29",NA,"",27,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96538",138579,"col","",24.933332,35.116669,"Gergeri-Raptis, silts, sample RA28",NA,"",27,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96539",138580,"col","",24.933332,35.116669,"Gergeri-Raptis, silts, sample RA27",NA,"",23,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96540",138581,"col","",24.933332,35.116669,"Gergeri-Raptis, silts, sample RA26",NA,"",25,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96541",138584,"col","",24.933332,35.116669,"Gergeri-Raptis, clayey lenses, sample GE35",NA,"",36,"Tortonian","",11.62,7.246,44237,"gp_mid",NA,NA,"coordinates not computable using this model",9.433
"96710",138763,"col","",3.005,45.143002,"Joursac (Marty coll)",NA,"",4,"Tortonian","",11.62,7.246,44462,"gp_mid",4.28,43.62,"305",9.433
"96711",138764,"col","",3.0135,45.147499,"Servières, near Joursac",NA,"",2,"Tortonian","",11.62,7.246,44462,"gp_mid",4.29,43.63,"305",9.433
"96713",138766,"col","",3.005,45.143002,"Joursac (Musée Rames coll)",NA,"",3,"Tortonian","",11.62,7.246,44462,"gp_mid",4.28,43.62,"305",9.433
"97890",140010,"col","Parana",-60.491669,-32.083332,"Arroyo Ensenada valley",NA,"",17,"Tortonian","",11.62,7.246,45189,"gp_mid",-58.74,-31.79,"202",9.433
"98626",140913,"col","Arroyo Chasicó",-63.016666,-38.633331,"Barrancas del Arroyo Chasicó",NA,"",6,"Chasicoan","",10,9,45726,"gp_mid",-61.51,-38.21,"202",9.5
"100161",142895,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 1 [lower Gatun Fm]",NA,"Urbanization Alborada",11,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100163",142897,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 2 [lower Gatun Fm]",NA,"Urbanization Alborada",17,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100164",142898,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 3 [lower Gatun Fm]",NA,"Urbanization Alborada",17,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100165",142899,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 4 [lower Gatun Fm]",NA,"Urbanization Alborada",15,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100167",142901,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 5 [lower Gatun Fm]",NA,"Urbanization Alborada",12,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100168",142902,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 6 [lower Gatun Fm]",NA,"Urbanization Alborada",15,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100169",142903,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 7 [lower Gatun Fm]",NA,"Urbanization Alborada",8,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100171",142905,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 8 [lower Gatun Fm]",NA,"Urbanization Alborada",10,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100172",142906,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 9 [lower Gatun Fm]",NA,"Urbanization Alborada",11,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100176",142910,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 10 [lower Gatun Fm]",NA,"Urbanization Alborada",8,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100177",142911,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 11 [lower Gatun Fm]",NA,"Urbanization Alborada",6,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100179",142913,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 12 [lower Gatun Fm]",NA,"Urbanization Alborada",9,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100184",142918,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 40 [lower Gatun Fm]",NA,"Urbanization Alborada",13,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100185",142919,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 41 [lower Gatun Fm]",NA,"Urbanization Alborada",10,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100187",142921,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 42 [lower Gatun Fm]",NA,"Urbanization Alborada",10,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100188",142922,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 43 [lower Gatun Fm]",NA,"Urbanization Alborada",15,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100189",142923,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 44 [lower Gatun Fm]",NA,"Urbanization Alborada",12,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100190",142924,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 45 [lower Gatun Fm]",NA,"Urbanization Alborada",10,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100191",142925,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 46 [lower Gatun Fm]",NA,"Urbanization Alborada",13,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100192",142926,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 47 [lower Gatun Fm]",NA,"Urbanization Alborada",9,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100193",142927,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 48 [lower Gatun Fm]",NA,"Urbanization Alborada",14,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100196",142930,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 49 [lower Gatun Fm]",NA,"Urbanization Alborada",11,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100197",142931,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 50 [lower Gatun Fm]",NA,"Urbanization Alborada",15,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100198",142932,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 51 [lower Gatun Fm]",NA,"Urbanization Alborada",15,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100199",142933,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 52 [lower Gatun Fm]",NA,"Urbanization Alborada",17,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100200",142934,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 53 [lower Gatun Fm]",NA,"Urbanization Alborada",10,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100201",142935,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 54 [lower Gatun Fm]",NA,"Urbanization Alborada",9,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100202",142936,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 55 [lower Gatun Fm]",NA,"Urbanization Alborada",13,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100204",142938,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 56 [lower Gatun Fm]",NA,"Urbanization Alborada",14,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100205",142939,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 57 [lower Gatun Fm]",NA,"Urbanization Alborada",13,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100206",142940,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 58 [lower Gatun Fm]",NA,"Urbanization Alborada",10,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100207",142941,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 59 [lower Gatun Fm]",NA,"Urbanization Alborada",10,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100208",142942,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 60 [lower Gatun Fm]",NA,"Urbanization Alborada",12,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100209",142943,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 61 [lower Gatun Fm]",NA,"Urbanization Alborada",10,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100210",142944,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 62 [lower Gatun Fm]",NA,"Urbanization Alborada",12,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100211",142945,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 63 [lower Gatun Fm]",NA,"Urbanization Alborada",10,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100212",142946,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 64 [lower Gatun Fm]",NA,"Urbanization Alborada",11,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100213",142947,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 65 [lower Gatun Fm]",NA,"Urbanization Alborada",0,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100214",142948,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 66 [lower Gatun Fm]",NA,"Urbanization Alborada",12,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100216",142950,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 67 [lower Gatun Fm]",NA,"Urbanization Alborada",14,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100217",142951,"col","Gatun",-79.816902,9.3408,"STRI Loc. 290305, Sample 68 [lower Gatun Fm]",NA,"Urbanization Alborada",10,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.28,"230",9.433
"100226",142960,"col","Gatun",-79.821701,9.3608,"STRI Loc. 290306, Sample 1 [lower Gatun Fm]",NA,"Isla Payardi",0,"Tortonian","",11.62,7.246,46253,"gp_mid",-77.55,10.3,"230",9.433
"100544",143280,"col","Tziqlag",34.616669,31.566668,"Tziqlag Formation, Heletz 23 Borehole 2545 m.",NA,"",3,"Tortonian","",11.62,7.246,46427,"gp_mid",34.77,28.84,"508",9.433
"100545",143281,"col","Tziqlag",34.616669,31.566668,"Tziqlag Formation, Heletz 23 Borehole 2560 m.",NA,"",1,"Tortonian","",11.62,7.246,46427,"gp_mid",34.77,28.84,"508",9.433
"100546",143282,"col","Tziqlag",34.616669,31.299999,"Ofakim, Tziqlag Formation, Tahal 2767 6.4 m",NA,"",2,"Tortonian","",11.62,7.246,46427,"gp_mid",34.75,28.58,"508",9.433
"100547",143283,"col","Tziqlag",34.616669,31.299999,"Ofakim, Tziqlag Formation, Sample 654 BB",NA,"",1,"Tortonian","",11.62,7.246,46427,"gp_mid",34.75,28.58,"508",9.433
"100548",143284,"col","Tziqlag",34.616669,31.299999,"Ofakim, Tziqlag Formation, Sample 864 BB",NA,"",1,"Tortonian","",11.62,7.246,46427,"gp_mid",34.75,28.58,"508",9.433
"100549",143285,"col","Tziqlag",34.616669,31.299999,"Ofakim, Tziqlag Formation, Sample 774 BB",NA,"",1,"Tortonian","",11.62,7.246,46427,"gp_mid",34.75,28.58,"508",9.433
"100550",143286,"col","Tziqlag",34.733334,31.799999,"Tziqlag Formation, Sample Mivtah 1 3690m",NA,"",1,"Tortonian","",11.62,7.246,46427,"gp_mid",34.89,29.07,"508",9.433
"100551",143287,"col","Tziqlag",34.733334,31.799999,"Tziqlag Formation, Sample Mivtah 1 3695m",NA,"",1,"Tortonian","",11.62,7.246,46427,"gp_mid",34.89,29.07,"508",9.433
"100552",143288,"col","Tziqlag",34.733334,31.799999,"Tziqlag Formation, Sample Mivtah 1 3775m",NA,"",1,"Tortonian","",11.62,7.246,46427,"gp_mid",34.89,29.07,"508",9.433
