"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma"
"35769",55275,"col","Lufeng",102.166664,25.166668,"150 m NW Dawa school",NA,"",1,"Sinemurian","",199.3,190.8,43948,"gp_mid",122.29,37.38,"611",195.05
"35919",55488,"col","Unnamed",-152.883896,62.546944,"Mysic subterrane of Farewell terrane",NA,"",8,"Sinemurian","",199.3,190.8,14967,"gp_mid",-85.55,48.57,"125",195.05
"35920",55489,"col","Unnamed",-152.881943,63.540833,"Mysic subterrane of Farewell terrane",NA,"",5,"Sinemurian","",199.3,190.8,14967,"gp_mid",-59.56,41.97,"123",195.05
"36350",55996,"col","Clarens",28.016701,-28.9,"Tsikoane tracksite",NA,"",1,"Sinemurian","",199.3,190.8,15104,"gp_mid",16.01,-42.74,"701",195.05
"36351",55997,"col","Clarens",27.516701,-29.633301,"Morija tracksite (zone B/5)",NA,"",1,"Sinemurian","",199.3,190.8,15104,"gp_mid",15.1,-43.27,"701",195.05
"36352",55998,"col","Clarens",28.233299,-28.7833,"Qalo tracksite",NA,"",1,"Sinemurian","",199.3,190.8,15104,"gp_mid",16.31,-42.7,"701",195.05
"36353",56001,"col","Clarens",28.049999,-28.883301,"Leribe tracksite",NA,"",11,"Sinemurian","",199.3,190.8,15104,"gp_mid",16.06,-42.73,"701",195.05
"36365",56014,"col","Clarens",28.049999,-28.883301,"Seobeng tracksite (zone A/4)",NA,"Soebeng, Seobong, Subeng, Leribe-Subeng",8,"Sinemurian","",199.3,190.8,16653,"gp_mid",16.06,-42.73,"701",195.05
"38356",58434,"col","",-70.083336,-23.616667,"Cerros de Cuevitas, Profil 1, Antofagasta",NA,"",1,"Sinemurian","",199.3,190.8,15673,"gp_mid",-19.23,-30.98,"201",195.05
"38467",58545,"col","",-69.933334,-23.616667,"Cuevitas, Antofagasta",NA,"",3,"Sinemurian","",199.3,190.8,9156,"gp_mid",-19.08,-30.93,"201",195.05
"38658",58733,"col","",-69.5,-27.416668,"Quebrada Yerbas Buenas, Atacama",NA,"",4,"Sinemurian","",199.3,190.8,15673,"gp_mid",-17.25,-33.28,"291",195.05
"39229",59339,"col","Clarens",27.533333,-30.533333,"Tyindini (zone B/1)",NA,"Heterodontosaurus type, Tyinindini, British-S Africa Expedition",1,"Sinemurian","",199.3,190.8,16997,"gp_mid",14.68,-44.12,"701",195.05
"39238",59348,"col","Lufeng",102.120239,25.183153,"Ehrchuanshan (Lufeng)",NA,"Erhchuanshan",3,"Sinemurian","",199.3,190.8,17001,"gp_mid",122.23,37.39,"611",195.05
"39242",59352,"col","Lufeng",102.096237,25.164042,"west of Heilungtan, Lufeng",NA,"",1,"Sinemurian","",199.3,190.8,17001,"gp_mid",122.21,37.37,"611",195.05
"44649",66926,"col","Lufeng",102.076118,25.178595,"Lufeng (IVPP)",NA,"",6,"Sinemurian","",199.3,190.8,19052,"gp_mid",122.18,37.38,"611",195.05
"44727",67012,"col","Gurumdy",73.550003,37.783333,"Djarty-Rabat, SE-Pamir",NA,"Reef 2790",5,"Sinemurian","",199.3,190.8,19104,"gp_mid",88.01,53.31,"601",195.05
"45715",68346,"col","",9.1,46.650002,"Val Striga, Vrin, Lithiotis Limestone",NA,"Reef 573",4,"Sinemurian","",199.3,190.8,19673,"gp_mid",28.65,31.95,"307",195.05
"45726",68357,"col","",17.605556,48.598057,"3.5 km NNW of Chtelnica, western Carpathians",NA,"",1,"Sinemurian","",199.3,190.8,19674,"gp_mid",34.73,28.92,"308",195.05
"45728",68359,"col","",50,32.333332,"Zardeh Kuh, Zagros Mountains, Lithiotis Limestone",NA,"Reef 578",1,"Sinemurian","",199.3,190.8,19673,"gp_mid",50.24,9.76,"503",195.05
"45876",68515,"col","",-3.783333,32.150002,"Kadoussa, Atlas",NA,"",1,"Sinemurian","",199.3,190.8,19747,"gp_mid",5.77,23.83,"714",195.05
"45980",68621,"col","Upper Dharmaram",79.533333,19.25,"Krishnapur north (ISI R257, 260)",NA,"Lamplughsaura type, Sironcha",4,"Sinemurian","",199.3,190.8,25318,"gp_mid",47.18,-25.77,"501",195.05
"48200",71802,"col","Lufeng",102.117439,25.180843,"Kaochiahoutou, Lufeng",NA,"",2,"Sinemurian","",199.3,190.8,12552,"gp_mid",122.23,37.39,"611",195.05
"48414",72091,"col","Lufeng",102.107323,25.172689,"Tati, Lufeng (CUP)",NA,"Ta Ti, Dadi",20,"Sinemurian","",199.3,190.8,43832,"gp_mid",122.22,37.38,"611",195.05
"50067",75260,"col","Clarens",27.35,-29.133333,"farm Diepgesicht (54), Ladybrand (Clarens)",NA,"",1,"Sinemurian","",199.3,190.8,25375,"gp_mid",15.16,-42.76,"701",195.05
"50377",75759,"col","Upper Dharmaram",79.533333,19.25,"Krishnapur north (ISI R258)",NA,"",1,"Sinemurian","",199.3,190.8,25610,"gp_mid",47.18,-25.77,"501",195.05
"50378",75760,"col","Upper Dharmaram",79.533333,19.25,"Krishnapur north (ISI R261-262)",NA,"",1,"Sinemurian","",199.3,190.8,25610,"gp_mid",47.18,-25.77,"501",195.05
"50379",75761,"col","Upper Dharmaram",79.467506,19.256027,"Krishnapur north (ISI R265)",NA,"Pradhania type",1,"Sinemurian","",199.3,190.8,25610,"gp_mid",47.15,-25.71,"501",195.05
"50380",75762,"col","Upper Dharmaram",79.533333,19.25,"Krishnapur north (ISI R259)",NA,"",1,"Sinemurian","",199.3,190.8,25610,"gp_mid",47.18,-25.77,"501",195.05
"52108",78993,"col","Lufeng",102.107323,25.172689,"Hei Koa Peng, Lufeng (CUP, IVPP)",NA,"Heikoupeng, Heigoupeng",15,"Sinemurian","",199.3,190.8,26534,"gp_mid",122.22,37.38,"611",195.05
"52109",78994,"col","Lufeng",102.107323,25.172689,"Yang Tsao Ti, Lufeng (upper)",NA,"CUP Locality No. 3",2,"Sinemurian","",199.3,190.8,26534,"gp_mid",122.22,37.38,"611",195.05
"52568",80016,"col","Calcare Massiccio",12.2,43.371944,"Calcare Massiccio of Monte Cucco",NA,"",18,"Sinemurian","",199.3,190.8,26951,"gp_mid",27.46,28.14,"307",195.05
"55127",84065,"col","Clarens",27.516666,-30.4,"Masitisi-Cave (zone B/4)",NA,"Masitise",3,"Sinemurian","",199.3,190.8,28154,"gp_mid",14.73,-43.99,"701",195.05
"55128",84066,"col","Clarens",27.950001,-30.25,"Malibe tracksite",NA,"",2,"Sinemurian","",199.3,190.8,28154,"gp_mid",15.29,-43.98,"701",195.05
"55129",84067,"col","Clarens",27.73333,-30.433331,"Qomoqomong (zone B/5)",NA,"",2,"Sinemurian","",199.3,190.8,28154,"gp_mid",14.95,-44.09,"701",195.05
"55130",84068,"col","Clarens",27.25,-29.85,"Likhoele tracksite (zone B/5)",NA,"",2,"Sinemurian","",199.3,190.8,28154,"gp_mid",14.7,-43.4,"701",195.05
"55135",84073,"col","Clarens",27.85,-29.116671,"Cana tracksite",NA,"",6,"Sinemurian","",199.3,190.8,28154,"gp_mid",15.72,-42.89,"701",195.05
"55136",84074,"col","Clarens",27.683331,-30.4,"Leloaleng tracksite (zone B/3)",NA,"",1,"Sinemurian","",199.3,190.8,28154,"gp_mid",14.91,-44.04,"701",195.05
"55137",84075,"col","Clarens",27.75,-30.35,"Pokane-Boke",NA,"",1,"Sinemurian","",199.3,190.8,28154,"gp_mid",15.01,-44.02,"701",195.05
"55139",84077,"col","Clarens",27.566669,-29.616671,"Matsieng tracksite (zone B/5)",NA,"",3,"Sinemurian","",199.3,190.8,28154,"gp_mid",15.17,-43.27,"701",195.05
"55443",84559,"col","Charmouth Mudstone",-2.918876,50.732075,"Black Ven landslip",NA,"landslide",1,"Sinemurian","",199.3,190.8,28369,"gp_mid",10.33,37.17,"315",195.05
"56191",137297,"col","Clarens",27.35,-29.879999,"Maboloka, Mabloka, Clarens Fm",NA,"",1,"Sinemurian","",199.3,190.8,43932,"gp_mid",14.8,-43.45,"701",195.05
"58432",88586,"col","Rotzo",10.910278,45.975834,"Coste dell'Anglone tracksite",NA,"",8,"Sinemurian","",199.3,190.8,29718,"gp_mid",28.99,30.56,"307",195.05
"59951",91197,"col","",14,37.5,"Montagna di Casale",NA,"",11,"Sinemurian","",199.3,190.8,30685,"gp_mid",NA,NA,"coordinates not computable using this model",195.05
"60369",91695,"col","Boonton",-74.407097,40.902599,"Boonton tracksite",NA,"",2,"Sinemurian","",199.3,190.8,30910,"gp_mid",-10.26,20.56,"101",195.05
"61388",92930,"col","Lully Foothills",-69.699997,-70.633331,"locality KG 2986, Lully Foothills",NA,"",1,"Sinemurian","",199.3,190.8,17624,"gp_mid",11.06,-64.28,"803",195.05
"61592",93193,"col","Lufeng",102.083336,25.15,"Bienosaurus, Lufeng Basin (PROXY)",NA,"",1,"Sinemurian","",199.3,190.8,13851,"gp_mid",122.19,37.35,"611",195.05
"61750",93454,"col","",-1.092778,49.331112,"Bucklandi zone, claystone, Osmanville, Calvados",NA,"",9,"Sinemurian","",199.3,190.8,31620,"gp_mid",12.39,36.39,"305",195.05
"62799",94783,"col","Lufeng",102.080002,20.18,"Dawa Dinosaur Mountain",NA,"",1,"Sinemurian","",199.3,190.8,32325,"gp_mid",119.96,31.73,"615",195.05
"63101",95096,"col","",-70.474998,-26.033333,"Quebrada Pan de Azúcar, Atacama",NA,"",10,"Sinemurian","",199.3,190.8,9156,"gp_mid",-18.81,-32.29,"291",195.05
"64227",96467,"col","Charmouth Mudstone",-2.90829,50.733959,"foot of Black Ven, Charmouth",NA,"",7,"Sinemurian","",199.3,190.8,31248,"gp_mid",10.34,37.18,"315",195.05
"65206",97907,"col","Lias",-2.95,50.716667,"Pathologic Plesiosaur Site",NA,"",1,"Sinemurian","",199.3,190.8,33842,"gp_mid",10.32,37.15,"315",195.05
"65373",98103,"col","",-2.9,50.732498,"Black Ven ichthyosaur",NA,"",1,"Sinemurian","",199.3,190.8,33904,"gp_mid",10.34,37.18,"315",195.05
"65414",98152,"col","",-2.966667,50.716667,"Pinhay Bay",NA,"",1,"Sinemurian","",199.3,190.8,33929,"gp_mid",10.3,37.15,"315",195.05
"66988",100031,"col","Alpiner Lias",13.716667,47.650002,"Sample 40, East of Sandling-hill, Steiermark",NA,"",1,"Sinemurian","",199.3,190.8,31967,"gp_mid",31.92,30.21,"307",195.05
"67664",101067,"col","Lufeng",101.98333,25.15,"Near Dawa village, Lufeng",NA,"",2,"Sinemurian","",199.3,190.8,24928,"gp_mid",122.08,37.34,"611",195.05
"71233",106321,"col","",-114.356903,50.1022,"northern tributary, Ridge Creek",NA,"",6,"Sinemurian","",199.3,190.8,35469,"gp_mid",-41.2,27.98,"101",195.05
"71397",106562,"col","Clarens",27.233334,-28.783333,"Magetzane (292)",NA,"",1,"Sinemurian","",199.3,190.8,35636,"gp_mid",15.19,-42.39,"701",195.05
"73168",108811,"col","Clarens",28.75,-30.42,"Siberia, Wodehouse",NA,"",5,"Sinemurian","",199.3,190.8,9818,"gp_mid",16.11,-44.39,"701",195.05
"77074",113412,"col","Dzhil",77.199997,42.700001,"Sogyuty (PIN Collection 417)",NA,"Issyk-Kul",4,"Sinemurian","",199.3,190.8,31339,"gp_mid",87.56,57.7,"402",195.05
"81009",118472,"col","Charmouth Mudstone",-2.901667,50.733612,"Charmouth, E.C.H. Day collection",NA,"",3,"Sinemurian","",199.3,190.8,38162,"gp_mid",10.34,37.18,"315",195.05
"81772",119286,"col","",-2.498889,51.416389,"Keynsham, near Bristol",NA,"",1,"Sinemurian","",199.3,190.8,38282,"gp_mid",10.27,37.91,"315",195.05
"84143",122159,"col","Charmouth Mudstone",-2.92,50.732498,"Lyme Regis, beach under Black Ven ",NA,"",1,"Sinemurian","",199.3,190.8,38892,"gp_mid",10.33,37.17,"315",195.05
"84638",122951,"col","Dzhil",77.199997,42.700001,"Sogyuty (PIN Collection 457)",NA,"Issyk-Kul",2,"Sinemurian","",199.3,190.8,37410,"gp_mid",87.56,57.7,"402",195.05
"85364",123788,"col","",-110.116669,78.466667,"Locality 87, east-central Borden Island",NA,"",1,"Sinemurian","",199.3,190.8,39463,"gp_mid",-29.83,56.86,"106",195.05
"85365",123789,"col","Borden Island",-110.683334,78.383331,"GSCC.76362, Oyster River",NA,"",1,"Sinemurian","",199.3,190.8,39463,"gp_mid",-30.08,56.83,"106",195.05
"85366",123790,"col","Borden Island",-110.966667,78.416664,"GSC C-76353, Oyster River",NA,"",1,"Sinemurian","",199.3,190.8,39463,"gp_mid",-30.16,56.88,"106",195.05
"87864",127163,"col","",9,46,"Sinemurian deposit",NA,"",6,"Sinemurian","",199.3,190.8,41328,"gp_mid",28.01,31.59,"307",195.05
"89585",129826,"col","",132.835281,42.748333,"Bukhta Neizvestnaya, Polustrov Trudny, Bed No. 1",NA,"",2,"Sinemurian","",199.3,190.8,42105,"gp_mid",165.21,54.13,"628",195.05
"89586",129827,"col","",132.835281,42.748333,"Bukhta Neizvestnaya, Polustrov Trudny, Bed No. 2",NA,"",1,"Sinemurian","",199.3,190.8,42105,"gp_mid",165.21,54.13,"628",195.05
"89587",129828,"col","",132.835281,42.748333,"Bukhta Neizvestnaya, Polustrov Trudny, Bed No. 3",NA,"",1,"Sinemurian","",199.3,190.8,42105,"gp_mid",165.21,54.13,"628",195.05
"89588",129829,"col","",132.835281,42.748333,"Bukhta Neizvestnaya, Polustrov Trudny, Bed No. 4",NA,"",7,"Sinemurian","",199.3,190.8,42105,"gp_mid",165.21,54.13,"628",195.05
"89589",129830,"col","",132.835281,42.748333,"Bukhta Neizvestnaya, Polustrov Trudny, Bed No. 5",NA,"",2,"Sinemurian","",199.3,190.8,42105,"gp_mid",165.21,54.13,"628",195.05
"90300",158210,"col","",-2.92,50.732498,"0.75 miles NE of Lyme Regis",NA,"",1,"Sinemurian","",199.3,190.8,51972,"gp_mid",10.33,37.17,"315",195.05
"91765",132601,"col","",31.063889,37.87389,"Sorkun Layla, near Bucak (Loc. No 7)",NA,"",4,"Sinemurian","",199.3,190.8,42701,"gp_mid",36.95,19.14,"504",195.05
"92517",133781,"col","",166.031693,-22.00189,"GS 12840, Ducos (NC/f065)",NA,"HJC641",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",111.08,-55.21,"834",195.05
"92546",133810,"col","",166.124405,-22.07806,"AU 7227, Uitoé (NC/f396)",NA,"JAGM45",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",111.04,-55.33,"834",195.05
"92547",133811,"col","",166.124405,-22.07806,"JDC 3447, Uitoé (NC/f396)",NA,"",2,"Sinemurian","",199.3,190.8,43142,"gp_mid",111.04,-55.33,"834",195.05
"92548",133812,"col","",166.121597,-22.07781,"AU 7232, Uitoé (NC/f401)",NA,"JAGM50",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",111.03,-55.32,"834",195.05
"92580",133844,"col","",166.124207,-22.078239,"JDC 3446, Uitoé (NC/f990)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",111.03,-55.33,"834",195.05
"92664",133928,"col","",174.755585,-38.11216,"McF B8, Otamaehu Point (R15/f019)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",82.06,-66.42,"806",195.05
"92670",133934,"col","",174.749649,-38.1157,"McF B22, Arawhero Point (R15/f030)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",82.05,-66.41,"806",195.05
"92741",134005,"col","",174.752441,-38.112961,"GS 6801, Otamaehu Point (R15/f8694)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",82.06,-66.41,"806",195.05
"92747",134011,"col","",174.751373,-38.114601,"AU 127, Arawhero Point (R15/f8812)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",82.06,-66.41,"806",195.05
"92748",134012,"col","",174.751373,-38.114601,"McF B21, Arawhero Point (R15/f8812)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",82.06,-66.41,"806",195.05
"92752",134016,"col","",174.752426,-38.113781,"AU 119, Otamaehu Point (R15/f8822)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",82.06,-66.41,"806",195.05
"92753",134017,"col","",174.752426,-38.113781,"AU 120, Otamaehu Point (R15/f8822)",NA,"",2,"Sinemurian","",199.3,190.8,43142,"gp_mid",82.06,-66.41,"806",195.05
"92840",134131,"col","",174.714966,-38.279362,"AU 8358, south of Tauhua Stream (R16/f148)",NA,"",2,"Sinemurian","",199.3,190.8,43142,"gp_mid",81.65,-66.38,"806",195.05
"92867",134158,"col","",174.721344,-38.194309,"GS 10046, Lake Piopio (R16/f6908)",NA,"B.E.T. 8",2,"Sinemurian","",199.3,190.8,43142,"gp_mid",81.86,-66.38,"806",195.05
"92918",134209,"col","",174.750259,-38.32629,"AU 4199, Kiritehere Valley (R16/f8813)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",81.53,-66.4,"806",195.05
"92919",134210,"col","",174.751312,-38.325481,"AU 4200, Kiritehere Valley (R16/f8814)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",81.53,-66.4,"806",195.05
"92927",134218,"col","",174.732742,-38.301472,"AU 4225, Marokopa Valley Road (R16/f8840)",NA,"",2,"Sinemurian","",199.3,190.8,43142,"gp_mid",81.59,-66.39,"806",195.05
"93067",134381,"col","",174.658569,-38.568451,"GS 927, Manganui Road quarry (R17/f8049)",NA,"",2,"Sinemurian","",199.3,190.8,43142,"gp_mid",80.94,-66.32,"806",195.05
"93069",134383,"col","",174.676697,-38.635509,"AU 313, Manganui Road quarry (R17/f8556)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",80.77,-66.33,"806",195.05
"93070",134384,"col","",174.676697,-38.635509,"McF F9, Manganui Road quarry (R17/f8556)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",80.77,-66.33,"806",195.05
"93071",134385,"col","",174.659622,-38.658451,"AU 307, Manganui Road (R17/f8559)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",80.71,-66.31,"806",195.05
"93072",134386,"col","",174.659622,-38.658451,"AU 309, Manganui Road (R17/f8559)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",80.71,-66.31,"806",195.05
"93073",134387,"col","",174.659622,-38.658451,"AU 312, Manganui Road (R17/f8559)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",80.71,-66.31,"806",195.05
"93595",135010,"col","",168.483597,-45.99395,"McF E34, Ben Bolt (E45/f076)",NA,"",2,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.69,-68.83,"807",195.05
"93596",135011,"col","",168.483597,-45.99395,"McF E35, Ben Bolt (E45/f077)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.69,-68.83,"807",195.05
"93597",135012,"col","",168.442352,-46.041031,"McF E36, Otapiri Gorge (E45/f078)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.72,-68.77,"807",195.05
"93599",135014,"col","",168.464706,-46.02026,"McF E43, Otapiri Gorge (E45/f083)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.7,-68.8,"807",195.05
"93614",135045,"col","",168.483597,-45.99395,"AU 6639, Ben Bolt (E45/f178)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.69,-68.83,"807",195.05
"93615",135046,"col","",168.483597,-45.99395,"AU 7053, Ben Bolt (E45/f178)",NA,"",2,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.69,-68.83,"807",195.05
"93642",135073,"col","",168.484283,-45.996571,"GS 342, Ben Bolt (E45/f9445)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.69,-68.82,"807",195.05
"93644",135075,"col","",168.469772,-45.981369,"GS 352, Taylors-Otapiri Junction (E45/f9455)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.73,-68.84,"807",195.05
"93645",135076,"col","",168.469772,-45.981369,"CTT coll, Taylors-Otapiri Junction (E45/f9455)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.73,-68.84,"807",195.05
"93646",135077,"col","",168.469772,-45.981369,"AU 2811, Taylors-Otapiri Junction (E45/f9455)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.73,-68.84,"807",195.05
"93647",135078,"col","",168.469772,-45.981369,"JDC 2187, Taylors-Otapiri Junction (E45/f9455)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.73,-68.84,"807",195.05
"93648",135079,"col","",168.469772,-45.981369,"McF E47, Taylors-Otapiri Junction (E45/f9455)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.73,-68.84,"807",195.05
"93655",135086,"col","",168.442856,-46.041531,"JDC 738, Otapiri Gorge (E45/f9553)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.72,-68.77,"807",195.05
"93656",135087,"col","",168.442856,-46.041531,"GS 5540, Otapiri Gorge (E45/f9553)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.72,-68.77,"807",195.05
"93657",135088,"col","",168.442856,-46.041531,"McF E37, Otapiri Gorge (E45/f9553)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.72,-68.77,"807",195.05
"93658",135089,"col","",168.474594,-46.001251,"GS 5550, Ben Bolt (E45/f9554)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.7,-68.82,"807",195.05
"93659",135090,"col","",168.474594,-46.001251,"JDC 731, Ben Bolt (E45/f9554)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.7,-68.82,"807",195.05
"93668",135099,"col","",168.483856,-45.993679,"JDC 1382, Ben Bolt (E45/f9676)",NA,"",2,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.69,-68.83,"807",195.05
"93671",135102,"col","",168.413864,-46.031712,"GS 6646, Heale Ridge (E45/f9690)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.78,-68.77,"807",195.05
"93673",135104,"col","",168.47966,-45.994801,"GS 6756, Ben Bolt (E45/f9697)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.7,-68.83,"807",195.05
"93674",135105,"col","",168.47966,-45.994801,"McF E23, Ben Bolt (E45/f9697)",NA,"",2,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.7,-68.83,"807",195.05
"93675",135106,"col","",168.486176,-45.994049,"McF E5, Ben Bolt (E45/f9699)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.69,-68.83,"807",195.05
"93676",135107,"col","",168.434021,-45.966431,"GS 6749, The Bastion (E45/f9712)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.81,-68.84,"807",195.05
"93680",135111,"col","",168.470856,-45.983051,"GS 7268, Otapiri Stream (E45/f9785)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.73,-68.83,"807",195.05
"93681",135112,"col","",168.436234,-45.96896,"GS 7682, The Bastion (E45/f9848)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.8,-68.84,"807",195.05
"93689",135120,"col","",168.475006,-46,"BM coll, Ben Bolt (E45/f)",NA,"",2,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.7,-68.82,"807",195.05
"93692",135123,"col","",168.558044,-46.1842,"McF H26, Jewitt Road (E46/f057)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.37,-68.67,"807",195.05
"93742",135173,"col","",168.692215,-46.039711,"JDC 1394, Otamita Valley (F45/f8645)",NA,"",2,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.27,-68.84,"807",195.05
"93744",135175,"col","",168.655045,-46.027271,"GS 7243, Ruhtra Stream (F45/f8723)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.35,-68.84,"807",195.05
"93747",135178,"col","",168.690796,-46.032681,"GS 7611, Otamita Valley (F45/f8772)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.28,-68.84,"807",195.05
"93754",135185,"col","",168.781235,-46.055031,"GS 7685, Kelvin Peak (F45/f8839)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.1,-68.85,"807",195.05
"93791",135222,"col","",168.60463,-46.1782,"GS 5929, Dunsdale (F46/f6572)",NA,"",1,"Sinemurian","",199.3,190.8,43142,"gp_mid",76.29,-68.69,"807",195.05
