"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number"
"93482",134885,"col","",168.07,-45.89,"ERF GH2, Breakdown Creek (D45/f7034)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.84,-86.5,"807",239.5,"ladinian",25951,132.0009,-74.6743,46
"93483",134886,"col","",168.06,-45.89,"ERF G6, Breakdown Creek (D45/f7035)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.89,-86.49,"807",239.5,"ladinian",25952,132.0009,-74.6743,46
"93484",134887,"col","",168.06,-45.89,"ERF G7, Breakdown Creek (D45/f7035)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.89,-86.49,"807",239.5,"ladinian",25952,132.0009,-74.6743,46
"93486",134889,"col","",167.98,-45.91,"JDC 1369, Morley Stream (D45/f7494)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",88.44,-86.44,"807",239.5,"ladinian",25954,132.0009,-74.6743,46
"93487",134890,"col","",167.98,-45.91,"GS 3184, Morley Stream (D45/f7494)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",88.44,-86.44,"807",239.5,"ladinian",25954,132.0009,-74.6743,46
"93488",134891,"col","",167.98,-45.91,"GS 3495, Morley Stream (D45/f7494)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",88.44,-86.44,"807",239.5,"ladinian",25954,132.0009,-74.6743,46
"93489",134892,"col","",167.98,-45.91,"ERF 683, Morley Stream (D45/f7494)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",88.44,-86.44,"807",239.5,"ladinian",25954,132.0009,-74.6743,46
"93493",134896,"col","",168.05,-45.91,"GS 5597, Breakdown Creek (D45/f7539)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.8,-86.47,"807",239.5,"ladinian",25955,132.0009,-74.6743,46
"93504",134907,"col","",168.04,-45.92,"GS 5614, Gowan Hill (D45/f7646)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.84,-86.45,"807",239.5,"ladinian",25958,132.0009,-74.6743,46
"93505",134908,"col","",167.97,-45.91,"GS 6611, Beaumont (D45/f7753)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",88.51,-86.44,"807",239.5,"ladinian",25959,132.0009,-74.6743,46
"93506",134909,"col","",167.97,-45.91,"JDC 1345, Beaumont (D45/f7753)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",88.51,-86.44,"807",239.5,"ladinian",25959,132.0009,-74.6743,46
"93507",134910,"col","",168.03,-45.88,"JDC 1366, Beaumont Stream (D45/f7759)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",88.24,-86.49,"807",239.5,"ladinian",25960,132.0009,-74.6743,46
"93518",134921,"col","",168.02,-45.89,"JDC 1952, Beaumont (D45/f7991)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",88.28,-86.48,"807",239.5,"ladinian",25967,132.0009,-74.6743,46
"93519",134922,"col","",168.03,-45.89,"JDC 1953, Beaumont (D45/f7992)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",88.24,-86.48,"807",239.5,"ladinian",25943,132.0009,-74.6743,46
"93545",134960,"col","",168.25,-45.73,"DSC 101, north Taringaturas (E44/f071)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.55,-86.7,"807",239.5,"ladinian",25981,132.0009,-74.6743,46
"93546",134961,"col","",168.35,-45.8,"DSC 383, north Taringaturas (E44/f072)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",85.87,-86.67,"807",239.5,"ladinian",25982,132.0009,-74.6743,46
"93548",134963,"col","",168.28,-45.74,"DSC 157, north Taringaturas (E44/f8421)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.11,-86.7,"807",239.5,"ladinian",25983,132.0009,-74.6743,46
"93556",134971,"col","",168.24,-45.72,"DSC 111, north Taringaturas (E44/f8469)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.8,-86.7,"807",239.5,"ladinian",25987,132.0009,-74.6743,46
"93557",134972,"col","",168.28,-45.75,"DSC 162, north Taringaturas (E44/f8470)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.1,-86.69,"807",239.5,"ladinian",25988,132.0009,-74.6743,46
"93558",134973,"col","",168.28,-45.75,"DSC 163, north Taringaturas (E44/f8471)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.09,-86.69,"807",239.5,"ladinian",25988,132.0009,-74.6743,46
"93559",134974,"col","",168.24,-45.72,"DSC 115, north Taringaturas (E44/f8472)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",87.71,-86.7,"807",239.5,"ladinian",25987,132.0009,-74.6743,46
"93560",134975,"col","",168.24,-45.72,"DSC 131, north Taringaturas (E44/f8472)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.71,-86.7,"807",239.5,"ladinian",25987,132.0009,-74.6743,46
"93561",134976,"col","",168.26,-45.73,"JDC 2189, Stag Stream (E44/f8473)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.41,-86.7,"807",239.5,"ladinian",25989,132.0009,-74.6743,46
"93564",134979,"col","",168.26,-45.73,"JDC 832, North Taringaturas (E44/f8645)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.43,-86.7,"807",239.5,"ladinian",25989,132.0009,-74.6743,46
"93569",134984,"col","",168.41,-45.87,"PBM T17, Otamita Stream (E44/f9414)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",84.62,-86.64,"807",239.5,"ladinian",25994,132.0009,-74.6743,46
"93570",134985,"col","",168.41,-45.87,"PBM T7, Caroline (E44/f9471)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",84.55,-86.63,"807",239.5,"ladinian",25994,132.0009,-74.6743,46
"93571",134986,"col","",168.41,-45.87,"JDC 1021, Caroline (E44/f9507)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",84.55,-86.63,"807",239.5,"ladinian",25994,132.0009,-74.6743,46
"93574",134989,"col","",168.38,-45.85,"BM collection, Caroline Cutting, Hokonui Hills (E44/f9519)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",85.17,-86.64,"807",239.5,"ladinian",25995,132.0009,-74.6743,46
"93575",134990,"col","",168.38,-45.85,"JDC 729, Caroline Cutting, Hokonui Hills (E44/f9519)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",85.17,-86.64,"807",239.5,"ladinian",25995,132.0009,-74.6743,46
"93576",134991,"col","",168.38,-45.85,"McF C7, Caroline Cutting, Hokonui Hills (E44/f9519)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",85.17,-86.64,"807",239.5,"ladinian",25995,132.0009,-74.6743,46
"93577",134992,"col","",168.38,-45.85,"McF H9, Caroline Cutting, Hokonui Hills (E44/f9519)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",85.17,-86.64,"807",239.5,"ladinian",25995,132.0009,-74.6743,46
"93578",134993,"col","",168.38,-45.85,"PBM T1, Caroline Cutting, Hokonui Hills (E44/f9519)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",85.17,-86.64,"807",239.5,"ladinian",25995,132.0009,-74.6743,46
"93579",134994,"col","",168.38,-45.85,"DSC coll, Caroline Cutting, Hokonui Hills (E44/f9519)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",85.17,-86.64,"807",239.5,"ladinian",25995,132.0009,-74.6743,46
"93581",134996,"col","",168.38,-45.85,"ERF 642, Caroline (E44/f9541)",NA,"S160/f541",7,"Ladinian","",242,237,44101,"gp_mid",85.15,-86.64,"807",239.5,"ladinian",25995,132.0009,-74.6743,46
"93582",134997,"col","",168.38,-45.85,"ERF 645, Caroline (E44/f9542)",NA,"S160/f542",7,"Ladinian","",242,237,44101,"gp_mid",85.08,-86.65,"807",239.5,"ladinian",25995,132.0009,-74.6743,46
"93583",134998,"col","",168.26,-45.73,"OU coll, White Hill (E44/f)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.45,-86.7,"807",239.5,"ladinian",25989,132.0009,-74.6743,46
"93584",134999,"col","",168.26,-45.73,"OU coll, Wether Hill (E44/f)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",87.45,-86.7,"807",239.5,"ladinian",25989,132.0009,-74.6743,46
"93591",135006,"col","",168.43,-45.89,"MWB 153, Winton Stream (E45/f055)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",84.24,-86.62,"807",239.5,"ladinian",26001,132.0009,-74.6743,46
"93605",135020,"col","",168.58,-45.99,"SIH 203, Bare Hill Road (E45/f108)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",81.86,-86.59,"807",239.5,"ladinian",26011,132.0009,-74.6743,46
"93606",135021,"col","",168.58,-45.99,"SIH 200, Bare Hill Road (E45/f111)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",81.88,-86.58,"807",239.5,"ladinian",26011,132.0009,-74.6743,46
"93654",135085,"col","",168.59,-45.97,"GS 381, North Peak (E45/f9478)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",82.01,-86.61,"807",239.5,"ladinian",26037,132.0009,-74.6743,46
"93706",135137,"col","Pears",168.69,-46.01,"JGM 171, Otamita Valley (F45/f090)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",80.55,-86.6,"807",239.5,"ladinian",26057,132.0009,-74.6743,46
"93707",135138,"col","",169.01,-46.12,"JDC 3522, East Gore (F45/f100)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",76.4,-86.59,"807",239.5,"ladinian",26058,132.0009,-74.6743,46
"93708",135139,"col","",169,-46.12,"JDC 3523, East Gore (F45/f101)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",76.53,-86.59,"807",239.5,"ladinian",26059,132.0009,-74.6743,46
"93710",135141,"col","",168.99,-46.12,"JDC 3526, East Gore (F45/f104)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",76.62,-86.59,"807",239.5,"ladinian",26061,132.0009,-74.6743,46
"93713",135144,"col","",168.64,-46,"McF E9, Overtons Road, Otamita (F45/f134)",NA,"",3,"Ladinian","",242,237,43142,"gp_mid",81.19,-86.59,"807",239.5,"ladinian",26063,132.0009,-74.6743,46
"93714",135145,"col","",168.64,-46,"McF E10, Overtons Road, Otamita (F45/f135)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",81.23,-86.6,"807",239.5,"ladinian",26063,132.0009,-74.6743,46
"93715",135146,"col","",168.64,-46,"McF E11, Overtons Road, Otamita (F45/f136)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",81.23,-86.6,"807",239.5,"ladinian",26063,132.0009,-74.6743,46
"93716",135147,"col","",168.64,-46,"McF E14, Overtons Road, Otamita (F45/f138)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",81.23,-86.6,"807",239.5,"ladinian",26063,132.0009,-74.6743,46
"93717",135148,"col","",168.97,-46.12,"McF H6, Mountain Road (F45/f142)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",76.85,-86.59,"807",239.5,"ladinian",26064,132.0009,-74.6743,46
"93718",135149,"col","",168.64,-46,"PAK OT9, Overtons Road (F45/f171)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",81.2,-86.6,"807",239.5,"ladinian",26063,132.0009,-74.6743,46
"93719",135150,"col","",168.63,-46,"PAK OT4, Overtons Road (F45/f173)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",81.23,-86.59,"807",239.5,"ladinian",26065,132.0009,-74.6743,46
"93725",135156,"col","",168.77,-46.03,"AU 6579, Otamita Stream (F45/f290)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",79.62,-86.61,"807",239.5,"ladinian",26069,132.0009,-74.6743,46
"93734",135165,"col","",168.77,-46.03,"GS 4646, Otamita Stream (F45/f8527)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",79.66,-86.61,"807",239.5,"ladinian",26069,132.0009,-74.6743,46
"93735",135166,"col","Pears",168.77,-46.03,"JDC 778, Otamita Stream (F45/f8583)",NA,"",4,"Ladinian","",242,237,43142,"gp_mid",79.65,-86.61,"807",239.5,"ladinian",26069,132.0009,-74.6743,46
"93736",135167,"col","",168.77,-46.03,"JDC 2742, Otamita Stream (F45/f8583)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",79.65,-86.61,"807",239.5,"ladinian",26069,132.0009,-74.6743,46
"93739",135170,"col","",168.81,-46.04,"GS 7603, Waimumu Stream (F45/f8635)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",79.06,-86.61,"807",239.5,"ladinian",26076,132.0009,-74.6743,46
"93740",135171,"col","",168.83,-46.05,"GS 7276, Waimumu Stream (F45/f8636)",NA,"",3,"Ladinian","",242,237,43856,"gp_mid",78.87,-86.61,"807",239.5,"ladinian",26077,132.0009,-74.6743,46
"93760",135191,"col","",168.79,-46.04,"JDC 2336, Otamita Valley (F45/f8938)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",79.36,-86.61,"807",239.5,"ladinian",26086,132.0009,-74.6743,46
"93761",135192,"col","",168.79,-46.04,"ERF 608, Otamita Valley (F45/f8938)",NA,"S169/f938",5,"Ladinian","",242,237,44101,"gp_mid",79.36,-86.61,"807",239.5,"ladinian",26086,132.0009,-74.6743,46
"93762",135193,"col","",168.79,-46.04,"JDC 2338, Otamita Stream (F45/f8936)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",79.37,-86.61,"807",239.5,"ladinian",26086,132.0009,-74.6743,46
"93770",135201,"col","",168.97,-46.12,"GS 4404, East Gore (F45/f9503)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",76.88,-86.59,"807",239.5,"ladinian",26064,132.0009,-74.6743,46
"93771",135202,"col","",169,-46.11,"GS 4411, East Gore (F45/f9512)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",76.57,-86.6,"807",239.5,"ladinian",26089,132.0009,-74.6743,46
"93772",135203,"col","",169,-46.11,"GS 4412, East Gore (F45/f9513)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",76.52,-86.6,"807",239.5,"ladinian",26089,132.0009,-74.6743,46
"93773",135204,"col","",169.02,-46.12,"GS 4523, Pukerau (F45/f9519)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",76.32,-86.59,"807",239.5,"ladinian",26090,132.0009,-74.6743,46
"93774",135205,"col","",169.03,-46.12,"GS 4428, Pukerau (F45/f9520)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",76.21,-86.6,"807",239.5,"ladinian",26091,132.0009,-74.6743,46
"93775",135206,"col","",169.07,-46.12,"GS 4525, Pukerau (F45/f9537)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",75.79,-86.61,"807",239.5,"ladinian",26092,132.0009,-74.6743,46
"93777",135208,"col","",168.85,-46.06,"GS 4691, East Peak, Hokonuis (F45/f9599)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",78.59,-86.61,"807",239.5,"ladinian",26094,132.0009,-74.6743,46
"93778",135209,"col","",168.85,-46.05,"GS 4692, East Peak, Hokonuis (F45/f9600)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",78.59,-86.61,"807",239.5,"ladinian",26095,132.0009,-74.6743,46
"93779",135210,"col","",169.01,-46.12,"GS 5133, East Gore (F45/f9604)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",76.43,-86.59,"807",239.5,"ladinian",26058,132.0009,-74.6743,46
"93782",135213,"col","",168.97,-46.12,"GS 5169, East Gore (F45/f9632)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",76.87,-86.59,"807",239.5,"ladinian",26064,132.0009,-74.6743,46
"93783",135214,"col","",168.97,-46.12,"JDC 1555, East Gore (F45/f9632)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",76.87,-86.59,"807",239.5,"ladinian",26064,132.0009,-74.6743,46
"93784",135215,"col","",168.77,-46.03,"WAW coll 1, Otamita Stream (F45/f)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",79.6,-86.61,"807",239.5,"ladinian",26069,132.0009,-74.6743,46
"93785",135216,"col","",168.77,-46.03,"WAW coll 2, Otamita Stream (F45/f)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",79.6,-86.61,"807",239.5,"ladinian",26069,132.0009,-74.6743,46
"93787",135218,"col","",168.81,-46.04,"WAW coll 1, upper Waimimu Stream (F45/f)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",79.1,-86.61,"807",239.5,"ladinian",26076,132.0009,-74.6743,46
"93788",135219,"col","",168.81,-46.04,"WAW coll 2, upper Waimimu Stream (F45/f)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",79.1,-86.61,"807",239.5,"ladinian",26076,132.0009,-74.6743,46
"93789",135220,"col","",168.77,-46.03,"OU 3505, Otamita Stream (F45/f)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",79.6,-86.61,"807",239.5,"ladinian",26069,132.0009,-74.6743,46
"93790",135221,"col","",168.77,-46.03,"OU 3644, Otamita Stream (F45/f)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",79.6,-86.61,"807",239.5,"ladinian",26069,132.0009,-74.6743,46
"93802",135233,"col","",168.86,-46.48,"JDC 3814, St. Isadore (F47/f021)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",75.9,-86.22,"807",239.5,"ladinian",26104,122.5738,-74.5654,46
"93803",135234,"col","",168.86,-46.48,"GS 7898, Woodlea Downs (F47/f7560)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",75.88,-86.22,"807",239.5,"ladinian",26104,122.5738,-74.5654,46
"93808",135239,"col","",169.13,-46.14,"GS 5161, Waipahi River (G45/f8637)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",74.97,-86.6,"807",239.5,"ladinian",26109,132.0009,-74.6743,46
"93810",135241,"col","",169.13,-46.15,"ERF 471, Waipahi (G45/f8673)",NA,"S170/f673",2,"Ladinian","",242,237,44101,"gp_mid",74.93,-86.6,"807",239.5,"ladinian",26111,132.0009,-74.6743,46
"93813",135244,"col","",169.35,-46.22,"GS 13523, Kuriwao Gorge (G46/f016)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",72.14,-86.57,"807",239.5,"ladinian",26112,132.0009,-74.6743,46
"93815",135246,"col","",169.55,-46.29,"JDC 2741, Kaihiku Stream (G46/f043)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",69.58,-86.54,"807",239.5,"ladinian",26114,122.5738,-74.5654,46
"93816",135247,"col","",169.45,-46.27,"JDC 2271, Waiwera River (G46/f044)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",70.8,-86.55,"807",239.5,"ladinian",26115,122.5738,-74.5654,46
"93817",135248,"col","",169.35,-46.22,"DGB 186, Kuriwao Gorge Road (G46/f8581)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",72.16,-86.57,"807",239.5,"ladinian",26112,132.0009,-74.6743,46
"93819",135250,"col","",169.55,-46.3,"GS 841, Kaihiku Gorge (G46/f9471)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",69.54,-86.54,"807",239.5,"ladinian",26117,122.5738,-74.5654,46
"93820",135251,"col","",169.45,-46.26,"GS 1427, The Peak (G46/f9472)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",70.86,-86.55,"807",239.5,"ladinian",26118,122.5738,-74.5654,46
"93821",135252,"col","",169.55,-46.3,"GS 1430, Kaihiku Stream (G46/f9474)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",69.55,-86.54,"807",239.5,"ladinian",26117,122.5738,-74.5654,46
"93823",135254,"col","",169.45,-46.26,"GS 1437, Kaihiku (G46/f9481)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",70.86,-86.55,"807",239.5,"ladinian",26118,122.5738,-74.5654,46
"93824",135255,"col","",169.56,-46.28,"JDC 1254, Kaihiku Gorge (G46/f9566)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",69.51,-86.55,"807",239.5,"ladinian",26120,122.5738,-74.5654,46
"93829",135260,"col","",169.55,-46.3,"JDC 2286, Kaihiku Gorge (G46/f9736)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",69.57,-86.54,"807",239.5,"ladinian",26117,122.5738,-74.5654,46
"93830",135261,"col","",169.55,-46.3,"McF H46, Kaihiku Gorge (G46/f9736)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",69.57,-86.54,"807",239.5,"ladinian",26117,122.5738,-74.5654,46
"93831",135262,"col","",169.55,-46.3,"JDC 2285, Kaihiku Gorge (G46/f9737)",NA,"S179/f737",3,"Ladinian","",242,237,44101,"gp_mid",69.62,-86.54,"807",239.5,"ladinian",26117,122.5738,-74.5654,46
"93832",135263,"col","",169.55,-46.3,"JDC 2284, Kaihiku Gorge (G46/f9738)",NA,"S179/f738",6,"Ladinian","",242,237,44101,"gp_mid",69.6,-86.54,"807",239.5,"ladinian",26117,122.5738,-74.5654,46
"93833",135264,"col","",169.54,-46.3,"JDC 2735, Kaihiku Gorge (G46/f9743)",NA,"",3,"Ladinian","",242,237,43142,"gp_mid",69.62,-86.53,"807",239.5,"ladinian",26125,122.5738,-74.5654,46
"93834",135265,"col","",169.54,-46.3,"McF H47, Kaihiku Gorge (G46/f9743)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",69.62,-86.53,"807",239.5,"ladinian",26125,122.5738,-74.5654,46
"93844",135275,"col","",169.63,-46.33,"JDC 3519, Puerua Valley road (H46/f011)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",68.52,-86.52,"807",239.5,"ladinian",26132,122.5738,-74.5654,46
"93846",135277,"col","",169.8,-46.44,"GS 12704, Park's Cutting (H46/f034)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",66.27,-86.43,"807",239.5,"ladinian",26134,122.5738,-74.5654,46
"93849",135280,"col","",169.8,-46.44,"McF H45, Park's Cutting (H46/f068)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",66.29,-86.43,"807",239.5,"ladinian",26134,122.5738,-74.5654,46
"93852",135283,"col","",169.8,-46.44,"McF H1, Nugget Point (H46/f071)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",66.28,-86.43,"807",239.5,"ladinian",26134,122.5738,-74.5654,46
"93853",135284,"col","",169.8,-46.44,"McF H44, Nugget Point (H46/f072)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",66.28,-86.43,"807",239.5,"ladinian",26134,122.5738,-74.5654,46
"93854",135285,"col","",169.8,-46.45,"JDC 3379, Roaring Bay (H46/f186)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",66.23,-86.43,"807",239.5,"ladinian",26137,122.5738,-74.5654,46
"93857",135288,"col","",169.8,-46.44,"PBM T37, Nugget Point (H46/f8444)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",66.31,-86.44,"807",239.5,"ladinian",26134,122.5738,-74.5654,46
"93858",135289,"col","",169.63,-46.34,"GS 18, Lower Puerua Gorge (H46/f8464)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",68.55,-86.51,"807",239.5,"ladinian",26140,122.5738,-74.5654,46
"93859",135290,"col","",169.79,-46.4,"GS 134, Willsher Beach (H46/f8467)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",66.55,-86.47,"807",239.5,"ladinian",26141,122.5738,-74.5654,46
"93860",135291,"col","",169.63,-46.34,"GS 1434, Puerua Stream (H46/f8478)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",68.56,-86.51,"807",239.5,"ladinian",26140,122.5738,-74.5654,46
"93861",135292,"col","",169.78,-46.38,"GS 5116, Kaka Point (H46/f8501)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",66.69,-86.5,"807",239.5,"ladinian",26142,122.5738,-74.5654,46
"93864",135295,"col","",169.8,-46.45,"GS 133, Nugget Point (H46/f8559)",NA,"",2,"Ladinian","",242,237,44089,"gp_mid",66.32,-86.42,"807",239.5,"ladinian",26137,122.5738,-74.5654,46
"93865",135296,"col","",169.8,-46.44,"Park coll, Park's Cutting, Nugget Point (H46/f8563)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",66.29,-86.43,"807",239.5,"ladinian",26134,122.5738,-74.5654,46
"93866",135297,"col","",169.8,-46.44,"JDC 846, Park's Cutting, Nugget Point (H46/f8563)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",66.29,-86.43,"807",239.5,"ladinian",26134,122.5738,-74.5654,46
"93867",135298,"col","",169.8,-46.44,"McF H43, Park's Cutting, Nugget Point (H46/f8563)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",66.29,-86.43,"807",239.5,"ladinian",26134,122.5738,-74.5654,46
"93868",135299,"col","",169.78,-46.38,"JDC 971, Kaka Point (H46/f8564)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",66.7,-86.5,"807",239.5,"ladinian",26142,122.5738,-74.5654,46
"93869",135300,"col","",169.78,-46.38,"JDC 1413, Kaka Point (H46/f8564)",NA,"",2,"Ladinian","",242,237,43142,"gp_mid",66.7,-86.5,"807",239.5,"ladinian",26142,122.5738,-74.5654,46
"93876",135307,"col","",169.81,-46.45,"ERF 103, Roaring Bay (H46/f8694)",NA,"S179/f694",6,"Ladinian","",242,237,44101,"gp_mid",66.22,-86.43,"807",239.5,"ladinian",26145,122.5738,-74.5654,46
"93877",135308,"col","",169.8,-46.45,"ERF 114, Roaring Bay (H46/f8696)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",66.25,-86.43,"807",239.5,"ladinian",26137,122.5738,-74.5654,46
"93878",135309,"col","",169.8,-46.45,"ERF 125, Roaring Bay (H46/f8696)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",66.25,-86.43,"807",239.5,"ladinian",26137,122.5738,-74.5654,46
"93879",135310,"col","",169.76,-46.41,"JDC 3542, Karoro Creek Road (H46/f8712)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",66.87,-86.46,"807",239.5,"ladinian",26146,122.5738,-74.5654,46
"93880",135311,"col","",169.63,-46.33,"JDC 2339, Puerua Valley (H46/f8733)",NA,"",1,"Ladinian","",242,237,43142,"gp_mid",68.5,-86.52,"807",239.5,"ladinian",26132,122.5738,-74.5654,46
"94186",135701,"col","Falang",104.82,25.16,"Chajiang (near the Huangnihe River), Xingyi",NA,"",1,"Ladinian","",242,237,43413,"gp_mid",108.3,-7.93,"611",239.5,"ladinian",25115,119.7653,18.7825,46
"95228",137149,"col","Schei Point",-87.59,77.78,"GSC 26111, Bjorne Peninsula, Ellesmere Island",NA,"",1,"Ladinian","",242,237,11541,"gp_mid",-1.22,52.84,"106",239.5,"ladinian",26597,-18.0913,42.0088,46
"95229",137150,"col","Schei Point",-87.59,77.78,"GSC 26112, Bjorne Peninsula, Ellesmere Island",NA,"",1,"Ladinian","",242,237,11541,"gp_mid",-1.22,52.84,"106",239.5,"ladinian",26597,-18.0913,42.0088,46
"95230",137151,"col","Schei Point",-87.59,77.78,"GSC 26113, Bjorne Peninsula, Ellesmere Island",NA,"",1,"Ladinian","",242,237,11541,"gp_mid",-1.22,52.84,"106",239.5,"ladinian",26597,-18.0913,42.0088,46
"95231",137152,"col","Schei Point",-87.59,77.78,"GSC 26114, Bjorne Peninsula, Ellesmere Island",NA,"",1,"Ladinian","",242,237,11541,"gp_mid",-1.22,52.84,"106",239.5,"ladinian",26597,-18.0913,42.0088,46
"95232",137153,"col","Schei Point",-87.59,77.78,"GSC 26115, Bjorne Peninsula, Ellesmere Island",NA,"",1,"Ladinian","",242,237,11541,"gp_mid",-1.22,52.84,"106",239.5,"ladinian",26597,-18.0913,42.0088,46
